t_s,req_s,ok,not_found,other,open_connections,lat_le_1ms,lat_le_2ms,lat_le_5ms,lat_le_10ms,lat_le_20ms,lat_le_50ms,lat_le_100ms,lat_le_200ms,lat_le_500ms,lat_le_1000ms,lat_le_2000ms,lat_le_5000ms,lat_gt_5000ms
1.00015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.00053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.00076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.00101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.00125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.00147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.00171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.00196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.00224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.0025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.0027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12.0029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13.0033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14.0035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15.0038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16.004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17.0042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18.0045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19.0048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20.005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21.0052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22.0055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23.0057,684,52,632,0,16,684,684,684,684,684,684,684,684,684,684,684,684,0
24.0059,2338,206,2132,0,16,2338,2338,2338,2338,2338,2338,2338,2338,2338,2338,2338,2338,0
25.0061,2400,180,2220,0,16,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,0
26.0063,2425,262,2163,0,16,2425,2425,2425,2425,2425,2425,2425,2425,2425,2425,2425,2425,0
27.0065,2391,232,2159,0,16,2391,2391,2391,2391,2391,2391,2391,2391,2391,2391,2391,2391,0
28.0067,2418,262,2156,0,16,2418,2418,2418,2418,2418,2418,2418,2418,2418,2418,2418,2418,0
29.0069,2353,253,2100,0,16,2353,2353,2353,2353,2353,2353,2353,2353,2353,2353,2353,2353,0
30.0071,2357,302,2055,0,16,2357,2357,2357,2357,2357,2357,2357,2357,2357,2357,2357,2357,0
31.0074,2401,291,2110,0,16,2401,2401,2401,2401,2401,2401,2401,2401,2401,2401,2401,2401,0
32.0075,2323,316,2007,0,16,2323,2323,2323,2323,2323,2323,2323,2323,2323,2323,2323,2323,0
33.0077,2419,293,2126,0,16,2419,2419,2419,2419,2419,2419,2419,2419,2419,2419,2419,2419,0
34.008,2284,299,1985,0,16,2284,2284,2284,2284,2284,2284,2284,2284,2284,2284,2284,2284,0
35.0082,2410,348,2062,0,16,2410,2410,2410,2410,2410,2410,2410,2410,2410,2410,2410,2410,0
36.0084,2409,319,2090,0,16,2409,2409,2409,2409,2409,2409,2409,2409,2409,2409,2409,2409,0
37.0086,2328,317,2011,0,16,2328,2328,2328,2328,2328,2328,2328,2328,2328,2328,2328,2328,0
38.0088,2409,369,2040,0,16,2409,2409,2409,2409,2409,2409,2409,2409,2409,2409,2409,2409,0
39.009,2377,377,2000,0,16,2377,2377,2377,2377,2377,2377,2377,2377,2377,2377,2377,2377,0
40.0092,2424,429,1995,0,16,2424,2424,2424,2424,2424,2424,2424,2424,2424,2424,2424,2424,0
41.0094,2292,344,1948,0,16,2292,2292,2292,2292,2292,2292,2292,2292,2292,2292,2292,2292,0
42.0096,2396,419,1977,0,16,2396,2396,2396,2396,2396,2396,2396,2396,2396,2396,2396,2396,0
43.0098,2396,459,1937,0,16,2396,2396,2396,2396,2396,2396,2396,2396,2396,2396,2396,2396,0
44.01,2365,435,1930,0,16,2365,2365,2365,2365,2365,2365,2365,2365,2365,2365,2365,2365,0
45.0102,2395,439,1956,0,16,2395,2395,2395,2395,2395,2395,2395,2395,2395,2395,2395,2395,0
46.0104,2404,460,1944,0,16,2404,2404,2404,2404,2404,2404,2404,2404,2404,2404,2404,2404,0
47.0106,2354,432,1922,0,16,2354,2354,2354,2354,2354,2354,2354,2354,2354,2354,2354,2354,0
48.0108,2316,454,1862,0,16,2316,2316,2316,2316,2316,2316,2316,2316,2316,2316,2316,2316,0
49.011,2349,461,1888,0,16,2349,2349,2349,2349,2349,2349,2349,2349,2349,2349,2349,2349,0
50.0112,2409,513,1896,0,16,2409,2409,2409,2409,2409,2409,2409,2409,2409,2409,2409,2409,0
51.0114,2348,494,1854,0,16,2348,2348,2348,2348,2348,2348,2348,2348,2348,2348,2348,2348,0
52.0116,2381,507,1874,0,16,2381,2381,2381,2381,2381,2381,2381,2381,2381,2381,2381,2381,0
53.0118,2415,521,1894,0,16,2412,2415,2415,2415,2415,2415,2415,2415,2415,2415,2415,2415,0
54.012,2427,554,1873,0,16,2427,2427,2427,2427,2427,2427,2427,2427,2427,2427,2427,2427,0
55.0122,2355,561,1794,0,16,2355,2355,2355,2355,2355,2355,2355,2355,2355,2355,2355,2355,0
56.0124,2396,534,1862,0,16,2396,2396,2396,2396,2396,2396,2396,2396,2396,2396,2396,2396,0
57.0126,2298,562,1736,0,16,2298,2298,2298,2298,2298,2298,2298,2298,2298,2298,2298,2298,0
58.0128,2349,576,1773,0,16,2349,2349,2349,2349,2349,2349,2349,2349,2349,2349,2349,2349,0
59.013,2391,589,1802,0,16,2391,2391,2391,2391,2391,2391,2391,2391,2391,2391,2391,2391,0
60.0132,2346,580,1766,0,16,2346,2346,2346,2346,2346,2346,2346,2346,2346,2346,2346,2346,0
61.0134,2284,596,1688,0,16,2284,2284,2284,2284,2284,2284,2284,2284,2284,2284,2284,2284,0
