t_s,req_s,ok,not_found,other,open_connections,lat_le_1ms,lat_le_2ms,lat_le_5ms,lat_le_10ms,lat_le_20ms,lat_le_50ms,lat_le_100ms,lat_le_200ms,lat_le_500ms,lat_le_1000ms,lat_le_2000ms,lat_le_5000ms,lat_gt_5000ms
1.00017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.00048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.00071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.00094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.00119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.00142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.0017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.00194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.00217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.0024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.0027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13.0032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14.0035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15.0037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16.0039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17.0041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18.0044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19.0046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20.0049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21.0051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22.0054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23.0056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24.0059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25.0062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26.0064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27.0067,879,81,798,0,16,879,879,879,879,879,879,879,879,879,879,879,879,0
28.0069,2327,201,2126,0,16,2327,2327,2327,2327,2327,2327,2327,2327,2327,2327,2327,2327,0
29.0071,2382,213,2169,0,16,2382,2382,2382,2382,2382,2382,2382,2382,2382,2382,2382,2382,0
30.0073,2337,233,2104,0,16,2337,2337,2337,2337,2337,2337,2337,2337,2337,2337,2337,2337,0
31.0075,2323,230,2093,0,16,2323,2323,2323,2323,2323,2323,2323,2323,2323,2323,2323,2323,0
32.0079,2361,229,2132,0,16,2361,2361,2361,2361,2361,2361,2361,2361,2361,2361,2361,2361,0
33.0081,2424,257,2167,0,16,2424,2424,2424,2424,2424,2424,2424,2424,2424,2424,2424,2424,0
34.0083,2368,264,2104,0,16,2368,2368,2368,2368,2368,2368,2368,2368,2368,2368,2368,2368,0
35.0085,2411,305,2106,0,16,2411,2411,2411,2411,2411,2411,2411,2411,2411,2411,2411,2411,0
36.0088,2368,312,2056,0,16,2368,2368,2368,2368,2368,2368,2368,2368,2368,2368,2368,2368,0
37.009,2376,319,2057,0,16,2376,2376,2376,2376,2376,2376,2376,2376,2376,2376,2376,2376,0
38.0092,2303,326,1977,0,16,2303,2303,2303,2303,2303,2303,2303,2303,2303,2303,2303,2303,0
39.0094,2268,326,1942,0,16,2268,2268,2268,2268,2268,2268,2268,2268,2268,2268,2268,2268,0
40.0096,2298,330,1968,0,16,2298,2298,2298,2298,2298,2298,2298,2298,2298,2298,2298,2298,0
41.0098,2424,333,2091,0,16,2424,2424,2424,2424,2424,2424,2424,2424,2424,2424,2424,2424,0
42.0101,2308,348,1960,0,16,2308,2308,2308,2308,2308,2308,2308,2308,2308,2308,2308,2308,0
43.0103,2294,345,1949,0,16,2294,2294,2294,2294,2294,2294,2294,2294,2294,2294,2294,2294,0
44.0105,2413,408,2005,0,16,2413,2413,2413,2413,2413,2413,2413,2413,2413,2413,2413,2413,0
45.0109,2336,353,1983,0,16,2336,2336,2336,2336,2336,2336,2336,2336,2336,2336,2336,2336,0
46.0111,2283,396,1887,0,16,2283,2283,2283,2283,2283,2283,2283,2283,2283,2283,2283,2283,0
47.0113,2320,394,1926,0,16,2320,2320,2320,2320,2320,2320,2320,2320,2320,2320,2320,2320,0
48.0115,2422,434,1988,0,16,2422,2422,2422,2422,2422,2422,2422,2422,2422,2422,2422,2422,0
49.0117,2352,468,1884,0,16,2352,2352,2352,2352,2352,2352,2352,2352,2352,2352,2352,2352,0
50.012,2310,462,1848,0,16,2310,2310,2310,2310,2310,2310,2310,2310,2310,2310,2310,2310,0
51.0122,2352,482,1870,0,16,2352,2352,2352,2352,2352,2352,2352,2352,2352,2352,2352,2352,0
52.0124,2377,499,1878,0,16,2377,2377,2377,2377,2377,2377,2377,2377,2377,2377,2377,2377,0
53.0126,2365,501,1864,0,16,2365,2365,2365,2365,2365,2365,2365,2365,2365,2365,2365,2365,0
54.0128,2371,484,1887,0,16,2371,2371,2371,2371,2371,2371,2371,2371,2371,2371,2371,2371,0
55.013,2327,481,1846,0,16,2327,2327,2327,2327,2327,2327,2327,2327,2327,2327,2327,2327,0
56.0132,2340,482,1858,0,16,2340,2340,2340,2340,2340,2340,2340,2340,2340,2340,2340,2340,0
57.0134,2361,544,1817,0,16,2357,2361,2361,2361,2361,2361,2361,2361,2361,2361,2361,2361,0
58.0136,2348,509,1839,0,16,2348,2348,2348,2348,2348,2348,2348,2348,2348,2348,2348,2348,0
59.0138,2345,546,1799,0,16,2345,2345,2345,2345,2345,2345,2345,2345,2345,2345,2345,2345,0
60.014,2321,518,1803,0,16,2321,2321,2321,2321,2321,2321,2321,2321,2321,2321,2321,2321,0
61.0142,2320,536,1784,0,16,2320,2320,2320,2320,2320,2320,2320,2320,2320,2320,2320,2320,0
62.0144,2415,562,1853,0,16,2415,2415,2415,2415,2415,2415,2415,2415,2415,2415,2415,2415,0
63.0146,2327,605,1722,0,16,2327,2327,2327,2327,2327,2327,2327,2327,2327,2327,2327,2327,0
64.0148,2355,611,1744,0,16,2355,2355,2355,2355,2355,2355,2355,2355,2355,2355,2355,2355,0
65.015,2353,601,1752,0,16,2353,2353,2353,2353,2353,2353,2353,2353,2353,2353,2353,2353,0
66.0152,2389,648,1741,0,16,2389,2389,2389,2389,2389,2389,2389,2389,2389,2389,2389,2389,0
67.0153,2387,617,1770,0,16,2387,2387,2387,2387,2387,2387,2387,2387,2387,2387,2387,2387,0
68.0155,2425,663,1762,0,16,2425,2425,2425,2425,2425,2425,2425,2425,2425,2425,2425,2425,0
69.0158,2451,649,1802,0,16,2451,2451,2451,2451,2451,2451,2451,2451,2451,2451,2451,2451,0
70.016,2291,608,1683,0,16,2291,2291,2291,2291,2291,2291,2291,2291,2291,2291,2291,2291,0
71.0162,2382,687,1695,0,16,2382,2382,2382,2382,2382,2382,2382,2382,2382,2382,2382,2382,0
72.0164,2397,681,1716,0,16,2397,2397,2397,2397,2397,2397,2397,2397,2397,2397,2397,2397,0
73.0167,2414,708,1706,0,16,2414,2414,2414,2414,2414,2414,2414,2414,2414,2414,2414,2414,0
