t_s,req_s,ok,not_found,other,open_connections,lat_le_1ms,lat_le_2ms,lat_le_5ms,lat_le_10ms,lat_le_20ms,lat_le_50ms,lat_le_100ms,lat_le_200ms,lat_le_500ms,lat_le_1000ms,lat_le_2000ms,lat_le_5000ms,lat_gt_5000ms
48.0104,2255,546,1709,0,16,2255,2255,2255,2255,2255,2255,2255,2255,2255,2255,2255,2255,0
49.0105,2307,526,1781,0,16,2307,2307,2307,2307,2307,2307,2307,2307,2307,2307,2307,2307,0
50.0107,2420,590,1830,0,16,2420,2420,2420,2420,2420,2420,2420,2420,2420,2420,2420,2420,0
51.0109,2347,612,1735,0,16,2347,2347,2347,2347,2347,2347,2347,2347,2347,2347,2347,2347,0
52.0112,2415,587,1828,0,16,2415,2415,2415,2415,2415,2415,2415,2415,2415,2415,2415,2415,0
53.0114,2360,595,1765,0,16,2360,2360,2360,2360,2360,2360,2360,2360,2360,2360,2360,2360,0
54.0116,2325,599,1726,0,16,2325,2325,2325,2325,2325,2325,2325,2325,2325,2325,2325,2325,0
55.0118,2360,641,1719,0,16,2360,2360,2360,2360,2360,2360,2360,2360,2360,2360,2360,2360,0
56.012,2309,618,1691,0,16,2309,2309,2309,2309,2309,2309,2309,2309,2309,2309,2309,2309,0
57.0122,2325,690,1635,0,16,2325,2325,2325,2325,2325,2325,2325,2325,2325,2325,2325,2325,0
58.0124,2344,666,1678,0,16,2344,2344,2344,2344,2344,2344,2344,2344,2344,2344,2344,2344,0
59.0126,2299,683,1616,0,16,2299,2299,2299,2299,2299,2299,2299,2299,2299,2299,2299,2299,0
60.0128,2280,685,1595,0,16,2280,2280,2280,2280,2280,2280,2280,2280,2280,2280,2280,2280,0
61.013,2435,708,1727,0,16,2435,2435,2435,2435,2435,2435,2435,2435,2435,2435,2435,2435,0
62.0132,2361,663,1698,0,16,2361,2361,2361,2361,2361,2361,2361,2361,2361,2361,2361,2361,0
63.0134,2260,697,1563,0,16,2260,2260,2260,2260,2260,2260,2260,2260,2260,2260,2260,2260,0
64.0136,2285,684,1601,0,16,2285,2285,2285,2285,2285,2285,2285,2285,2285,2285,2285,2285,0
65.0138,2310,756,1554,0,16,2310,2310,2310,2310,2310,2310,2310,2310,2310,2310,2310,2310,0
66.014,2219,683,1536,0,16,2219,2219,2219,2219,2219,2219,2219,2219,2219,2219,2219,2219,0
67.0142,2416,694,1722,0,16,2416,2416,2416,2416,2416,2416,2416,2416,2416,2416,2416,2416,0
68.0144,2310,726,1584,0,16,2310,2310,2310,2310,2310,2310,2310,2310,2310,2310,2310,2310,0
69.0146,2331,722,1609,0,16,2331,2331,2331,2331,2331,2331,2331,2331,2331,2331,2331,2331,0
