t_s,req_s,ok,not_found,other,open_connections,lat_le_1ms,lat_le_2ms,lat_le_5ms,lat_le_10ms,lat_le_20ms,lat_le_50ms,lat_le_100ms,lat_le_200ms,lat_le_500ms,lat_le_1000ms,lat_le_2000ms,lat_le_5000ms,lat_gt_5000ms
88.0197,2314,682,1632,0,16,2314,2314,2314,2314,2314,2314,2314,2314,2314,2314,2314,2314,0
89.0199,2327,714,1613,0,16,2327,2327,2327,2327,2327,2327,2327,2327,2327,2327,2327,2327,0
90.0201,2273,694,1579,0,16,2273,2273,2273,2273,2273,2273,2273,2273,2273,2273,2273,2273,0
91.0203,2216,723,1493,0,16,2216,2216,2216,2216,2216,2216,2216,2216,2216,2216,2216,2216,0
92.0205,2384,705,1679,0,16,2384,2384,2384,2384,2384,2384,2384,2384,2384,2384,2384,2384,0
93.0207,2346,719,1627,0,16,2346,2346,2346,2346,2346,2346,2346,2346,2346,2346,2346,2346,0
94.0209,643,186,457,0,16,643,643,643,643,643,643,643,643,643,643,643,643,0
95.0212,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0
96.0215,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0
97.0217,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0
98.022,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0
99.0222,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0
100.023,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0
101.023,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0
102.023,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0
103.023,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0
104.024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105.024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
