t_s,req_s,ok,not_found,other,open_connections,lat_le_1ms,lat_le_2ms,lat_le_5ms,lat_le_10ms,lat_le_20ms,lat_le_50ms,lat_le_100ms,lat_le_200ms,lat_le_500ms,lat_le_1000ms,lat_le_2000ms,lat_le_5000ms,lat_gt_5000ms
1.00019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.00061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.00086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.00109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.00132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.00156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.00181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.00205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.0023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.0025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.0027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12.0029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13.0032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14.0035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15.0038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16.004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17.0043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18.0045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19.0048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20.005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21.0053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22.0055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23.0058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24.006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25.0063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26.0065,1632,148,1484,0,16,1632,1632,1632,1632,1632,1632,1632,1632,1632,1632,1632,1632,0
27.0067,2298,197,2101,0,16,2298,2298,2298,2298,2298,2298,2298,2298,2298,2298,2298,2298,0
28.007,2392,218,2174,0,16,2392,2392,2392,2392,2392,2392,2392,2392,2392,2392,2392,2392,0
29.0072,2326,243,2083,0,16,2326,2326,2326,2326,2326,2326,2326,2326,2326,2326,2326,2326,0
30.0074,2291,226,2065,0,16,2291,2291,2291,2291,2291,2291,2291,2291,2291,2291,2291,2291,0
31.0076,2332,237,2095,0,16,2332,2332,2332,2332,2332,2332,2332,2332,2332,2332,2332,2332,0
32.0078,2382,243,2139,0,16,2382,2382,2382,2382,2382,2382,2382,2382,2382,2382,2382,2382,0
33.0081,2336,262,2074,0,16,2336,2336,2336,2336,2336,2336,2336,2336,2336,2336,2336,2336,0
34.0083,2420,321,2099,0,16,2420,2420,2420,2420,2420,2420,2420,2420,2420,2420,2420,2420,0
35.0085,2303,308,1995,0,16,2303,2303,2303,2303,2303,2303,2303,2303,2303,2303,2303,2303,0
36.0087,2361,333,2028,0,16,2361,2361,2361,2361,2361,2361,2361,2361,2361,2361,2361,2361,0
37.009,2288,313,1975,0,16,2288,2288,2288,2288,2288,2288,2288,2288,2288,2288,2288,2288,0
38.0092,2242,320,1922,0,16,2242,2242,2242,2242,2242,2242,2242,2242,2242,2242,2242,2242,0
39.0094,2313,326,1987,0,16,2313,2313,2313,2313,2313,2313,2313,2313,2313,2313,2313,2313,0
40.0096,2335,333,2002,0,16,2335,2335,2335,2335,2335,2335,2335,2335,2335,2335,2335,2335,0
41.0098,2284,319,1965,0,16,2284,2284,2284,2284,2284,2284,2284,2284,2284,2284,2284,2284,0
42.01,2337,373,1964,0,16,2337,2337,2337,2337,2337,2337,2337,2337,2337,2337,2337,2337,0
43.0102,2361,401,1960,0,16,2361,2361,2361,2361,2361,2361,2361,2361,2361,2361,2361,2361,0
44.0104,2328,347,1981,0,16,2328,2328,2328,2328,2328,2328,2328,2328,2328,2328,2328,2328,0
45.0106,2337,397,1940,0,16,2337,2337,2337,2337,2337,2337,2337,2337,2337,2337,2337,2337,0
46.0108,2286,411,1875,0,16,2286,2286,2286,2286,2286,2286,2286,2286,2286,2286,2286,2286,0
47.011,2428,442,1986,0,16,2428,2428,2428,2428,2428,2428,2428,2428,2428,2428,2428,2428,0
48.0112,2333,477,1856,0,16,2333,2333,2333,2333,2333,2333,2333,2333,2333,2333,2333,2333,0
49.0114,2282,448,1834,0,16,2282,2282,2282,2282,2282,2282,2282,2282,2282,2282,2282,2282,0
50.0116,2371,481,1890,0,16,2371,2371,2371,2371,2371,2371,2371,2371,2371,2371,2371,2371,0
51.0118,2382,506,1876,0,16,2382,2382,2382,2382,2382,2382,2382,2382,2382,2382,2382,2382,0
52.012,2319,487,1832,0,16,2319,2319,2319,2319,2319,2319,2319,2319,2319,2319,2319,2319,0
53.0122,2331,461,1870,0,16,2331,2331,2331,2331,2331,2331,2331,2331,2331,2331,2331,2331,0
54.0124,2349,492,1857,0,16,2349,2349,2349,2349,2349,2349,2349,2349,2349,2349,2349,2349,0
55.0126,2294,481,1813,0,16,2294,2294,2294,2294,2294,2294,2294,2294,2294,2294,2294,2294,0
56.0128,2295,512,1783,0,16,2293,2295,2295,2295,2295,2295,2295,2295,2295,2295,2295,2295,0
57.013,2324,529,1795,0,16,2324,2324,2324,2324,2324,2324,2324,2324,2324,2324,2324,2324,0
58.0133,953,206,747,0,16,953,953,953,953,953,953,953,953,953,953,953,953,0
59.0136,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0
60.0138,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0
61.014,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0
62.0143,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0
63.0145,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0
64.0148,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0
65.015,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0
66.0153,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0
67.0155,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0
68.0158,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0
69.016,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0
70.0163,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0
71.0165,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0
72.0168,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0
73.017,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0
74.0171,1569,364,1205,0,16,1569,1569,1569,1569,1569,1569,1569,1569,1569,1569,1569,1569,0
75.0174,2290,496,1794,0,16,2290,2290,2290,2290,2290,2290,2290,2290,2290,2290,2290,2290,0
76.0176,2328,527,1801,0,16,2328,2328,2328,2328,2328,2328,2328,2328,2328,2328,2328,2328,0
77.0177,2386,617,1769,0,16,2386,2386,2386,2386,2386,2386,2386,2386,2386,2386,2386,2386,0
78.0179,2321,578,1743,0,16,2321,2321,2321,2321,2321,2321,2321,2321,2321,2321,2321,2321,0
79.0181,2359,613,1746,0,16,2359,2359,2359,2359,2359,2359,2359,2359,2359,2359,2359,2359,0
80.0183,2369,609,1760,0,16,2369,2369,2369,2369,2369,2369,2369,2369,2369,2369,2369,2369,0
81.0185,2366,649,1717,0,16,2366,2366,2366,2366,2366,2366,2366,2366,2366,2366,2366,2366,0
82.0187,2321,585,1736,0,16,2321,2321,2321,2321,2321,2321,2321,2321,2321,2321,2321,2321,0
83.0189,2374,617,1757,0,16,2374,2374,2374,2374,2374,2374,2374,2374,2374,2374,2374,2374,0
84.0191,2383,672,1711,0,16,2383,2383,2383,2383,2383,2383,2383,2383,2383,2383,2383,2383,0
85.0194,2337,631,1706,0,16,2337,2337,2337,2337,2337,2337,2337,2337,2337,2337,2337,2337,0
86.0196,2324,646,1678,0,16,2324,2324,2324,2324,2324,2324,2324,2324,2324,2324,2324,2324,0
87.0198,2413,703,1710,0,16,2413,2413,2413,2413,2413,2413,2413,2413,2413,2413,2413,2413,0
88.02,2345,681,1664,0,16,2345,2345,2345,2345,2345,2345,2345,2345,2345,2345,2345,2345,0
89.0202,2349,636,1713,0,16,2349,2349,2349,2349,2349,2349,2349,2349,2349,2349,2349,2349,0
90.0204,2353,675,1678,0,16,2353,2353,2353,2353,2353,2353,2353,2353,2353,2353,2353,2353,0
91.0206,2379,647,1732,0,16,2379,2379,2379,2379,2379,2379,2379,2379,2379,2379,2379,2379,0
92.0208,2414,742,1672,0,16,2414,2414,2414,2414,2414,2414,2414,2414,2414,2414,2414,2414,0
93.021,2331,712,1619,0,16,2331,2331,2331,2331,2331,2331,2331,2331,2331,2331,2331,2331,0
94.0212,2318,671,1647,0,16,2318,2318,2318,2318,2318,2318,2318,2318,2318,2318,2318,2318,0
95.0215,2379,724,1655,0,16,2379,2379,2379,2379,2379,2379,2379,2379,2379,2379,2379,2379,0
96.0218,429,152,277,0,16,429,429,429,429,429,429,429,429,429,429,429,429,0
97.022,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0
98.0223,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0
99.0225,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0
100.023,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0
101.023,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0
102.023,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0
