t_s,req_s,ok,not_found,timeout,overloaded,backend_unavailable,other,queue_len,avg_queue_wait_ms,avg_qwait_s0_ms,avg_qwait_s1_ms,avg_qwait_s2_ms,active_workers,waiting_s0,waiting_s1,waiting_s2,open_clients,lat_le_1ms,lat_le_2ms,lat_le_5ms,lat_le_10ms,lat_le_20ms,lat_le_50ms,lat_le_100ms,lat_le_200ms,lat_le_500ms,lat_le_1000ms,lat_le_2000ms,lat_le_5000ms,lat_gt_5000ms
35.0078,7089,1189,5900,0,0,0,0,0,0.0480763,0.0479107,0.0484309,0.0478762,1,0,0,1,64,7079,7089,7089,7089,7089,7089,7089,7089,7089,7089,7089,7089,0
36.008,7106,1297,5809,0,0,0,0,0,0.0471259,0.0472631,0.046734,0.0473772,2,0,2,0,64,7102,7106,7106,7106,7106,7106,7106,7106,7106,7106,7106,7106,0
37.0082,7090,1275,5815,0,0,0,0,0,0.0469531,0.0467722,0.0470008,0.0470847,1,1,0,0,64,7090,7090,7090,7090,7090,7090,7090,7090,7090,7090,7090,7090,0
38.0084,7063,1359,5704,0,0,0,0,0,0.0480758,0.0484608,0.0479153,0.047838,1,1,0,0,64,7063,7063,7063,7063,7063,7063,7063,7063,7063,7063,7063,7063,0
39.0086,7015,1370,5645,0,0,0,0,0,0.0473402,0.0477568,0.048221,0.0460523,1,0,1,0,64,7011,7015,7015,7015,7015,7015,7015,7015,7015,7015,7015,7015,0
40.0088,7076,1344,5732,0,0,0,0,0,0.0478343,0.0474849,0.0474367,0.048592,2,1,1,0,64,7069,7076,7076,7076,7076,7076,7076,7076,7076,7076,7076,7076,0
41.009,7105,1400,5705,0,0,0,0,1,0.0498415,0.0498075,0.049015,0.0507125,4,2,2,0,64,7090,7105,7105,7105,7105,7105,7105,7105,7105,7105,7105,7105,0
42.0092,7069,1445,5624,0,0,0,0,0,0.0480552,0.0476578,0.0483449,0.0481645,0,0,0,0,64,7063,7069,7069,7069,7069,7069,7069,7069,7069,7069,7069,7069,0
43.0094,7064,1471,5593,0,0,0,0,0,0.0480519,0.0482205,0.0483921,0.047566,0,0,0,0,64,7057,7064,7064,7064,7064,7064,7064,7064,7064,7064,7064,7064,0
44.0096,7064,1453,5611,0,0,0,0,0,0.0474313,0.0478414,0.047772,0.0466858,1,1,0,0,64,7062,7064,7064,7064,7064,7064,7064,7064,7064,7064,7064,7064,0
45.0098,7063,1499,5564,0,0,0,0,0,0.0474382,0.0476192,0.0468031,0.0479137,1,0,1,0,64,7050,7062,7063,7063,7063,7063,7063,7063,7063,7063,7063,7063,0
46.0101,6867,1521,5346,0,0,0,0,1,0.0481448,0.0478619,0.0485524,0.0480151,1,0,1,0,64,6857,6866,6867,6867,6867,6867,6867,6867,6867,6867,6867,6867,0
47.0102,7089,1557,5532,0,0,0,0,0,0.0467838,0.0464804,0.0473687,0.0464821,2,0,0,1,64,7069,7086,7089,7089,7089,7089,7089,7089,7089,7089,7089,7089,0
48.0104,7055,1626,5429,0,0,0,0,1,0.0477876,0.048352,0.0478081,0.0472252,1,0,1,0,64,7050,7052,7055,7055,7055,7055,7055,7055,7055,7055,7055,7055,0
49.0106,307,65,242,0,0,0,0,48,0.0561249,0.0598829,0.0599947,0.0480097,16,0,0,16,64,307,307,307,307,307,307,307,307,307,307,307,307,0
50.0108,0,0,0,0,0,0,0,48,0,0,0,0,16,0,0,16,64,0,0,0,0,0,0,0,0,0,0,0,0,0
51.0111,0,0,0,0,0,0,0,48,0,0,0,0,16,0,0,16,64,0,0,0,0,0,0,0,0,0,0,0,0,0
52.0113,0,0,0,0,0,0,0,48,0,0,0,0,16,0,0,16,64,0,0,0,0,0,0,0,0,0,0,0,0,0
53.0116,0,0,0,0,0,0,0,48,0,0,0,0,16,0,0,16,64,0,0,0,0,0,0,0,0,0,0,0,0,0
54.0118,0,0,0,0,0,0,0,112,0,0,0,0,16,0,0,16,64,0,0,0,0,0,0,0,0,0,0,0,0,0
55.0121,0,0,0,0,0,0,0,112,0,0,0,0,16,0,0,16,64,0,0,0,0,0,0,0,0,0,0,0,0,0
56.0123,0,0,0,0,0,0,0,112,0,0,0,0,16,0,0,16,64,0,0,0,0,0,0,0,0,0,0,0,0,0
57.0126,0,0,0,0,0,0,0,112,0,0,0,0,16,0,0,16,64,0,0,0,0,0,0,0,0,0,0,0,0,0
58.0128,0,0,0,0,0,0,0,112,0,0,0,0,16,0,0,16,64,0,0,0,0,0,0,0,0,0,0,0,0,0
59.0131,0,0,0,0,0,0,0,176,0,0,0,0,16,0,0,16,64,0,0,0,0,0,0,0,0,0,0,0,0,0
60.0134,0,0,0,0,0,0,0,176,0,0,0,0,16,0,0,16,64,0,0,0,0,0,0,0,0,0,0,0,0,0
61.0136,0,0,0,0,0,0,0,176,0,0,0,0,16,0,0,16,64,0,0,0,0,0,0,0,0,0,0,0,0,0
62.0138,0,0,0,0,0,0,0,176,0,0,0,0,16,0,0,16,64,0,0,0,0,0,0,0,0,0,0,0,0,0
63.0141,0,0,0,0,0,0,0,176,0,0,0,0,16,0,0,16,64,0,0,0,0,0,0,0,0,0,0,0,0,0
64.0143,368,83,285,0,0,0,0,0,5221.1,4345.77,5366.58,6101.03,4,0,3,1,64,110,111,112,112,112,112,112,112,112,176,176,176,192
65.0145,6692,1499,5193,0,0,0,0,1,0.0922367,0.0765228,0.0980585,0.102016,3,2,1,0,64,6598,6622,6651,6692,6692,6692,6692,6692,6692,6692,6692,6692,0
66.0147,7083,1649,5434,0,0,0,0,1,0.0481658,0.0480386,0.0481892,0.0482713,1,0,0,1,64,7077,7083,7083,7083,7083,7083,7083,7083,7083,7083,7083,7083,0
67.0149,7050,1701,5349,0,0,0,0,0,0.0472454,0.0481003,0.0470433,0.0465894,1,0,1,0,64,7049,7050,7050,7050,7050,7050,7050,7050,7050,7050,7050,7050,0
68.015,7069,1763,5306,0,0,0,0,0,0.0485105,0.0491195,0.048713,0.0477086,2,0,0,2,64,7064,7069,7069,7069,7069,7069,7069,7069,7069,7069,7069,7069,0
69.0152,6993,1764,5229,0,0,0,0,1,0.0475205,0.0478567,0.0474499,0.0472527,2,1,1,0,64,6989,6993,6993,6993,6993,6993,6993,6993,6993,6993,6993,6993,0
70.0154,7062,1758,5304,0,0,0,0,0,0.0499363,0.048223,0.0522838,0.0492402,3,3,0,0,64,7042,7061,7062,7062,7062,7062,7062,7062,7062,7062,7062,7062,0
71.0156,7099,1863,5236,0,0,0,0,0,0.0475368,0.0476694,0.0476262,0.0473093,4,0,2,1,64,7098,7098,7099,7099,7099,7099,7099,7099,7099,7099,7099,7099,0
72.0157,7031,1803,5228,0,0,0,0,1,0.0482611,0.0482205,0.0477361,0.0488382,3,0,0,2,64,7030,7031,7031,7031,7031,7031,7031,7031,7031,7031,7031,7031,0
73.0159,7072,1802,5270,0,0,0,0,0,0.047352,0.0479732,0.0470207,0.0470643,1,1,0,0,64,7070,7072,7072,7072,7072,7072,7072,7072,7072,7072,7072,7072,0
74.0161,6973,1844,5129,0,0,0,0,0,0.0468995,0.0467125,0.0469812,0.04701,1,1,0,0,64,6967,6973,6973,6973,6973,6973,6973,6973,6973,6973,6973,6973,0
75.0163,7034,1978,5056,0,0,0,0,0,0.0482945,0.0482271,0.0491549,0.047536,1,1,0,0,64,7029,7033,7034,7034,7034,7034,7034,7034,7034,7034,7034,7034,0
76.0164,7066,1983,5083,0,0,0,0,0,0.0488449,0.0486354,0.0482856,0.049584,2,1,1,0,64,7053,7063,7066,7066,7066,7066,7066,7066,7066,7066,7066,7066,0
77.0166,7064,1995,5069,0,0,0,0,0,0.0477069,0.0471598,0.0481934,0.0477732,1,0,1,0,64,7064,7064,7064,7064,7064,7064,7064,7064,7064,7064,7064,7064,0
78.0168,7053,1966,5087,0,0,0,0,0,0.0472273,0.047089,0.0474759,0.0471245,3,1,1,1,64,7052,7053,7053,7053,7053,7053,7053,7053,7053,7053,7053,7053,0
79.0169,7052,2064,4988,0,0,0,0,0,0.0472294,0.0472402,0.0471868,0.0472635,3,0,1,2,64,7048,7052,7052,7052,7052,7052,7052,7052,7052,7052,7052,7052,0
80.0173,7008,1977,5031,0,0,0,0,1,0.0514403,0.0515483,0.051328,0.0514447,2,2,0,0,64,6980,7005,7008,7008,7008,7008,7008,7008,7008,7008,7008,7008,0
81.0175,7072,2109,4963,0,0,0,0,1,0.0480077,0.0482861,0.0483621,0.0473718,3,2,0,0,64,7066,7072,7072,7072,7072,7072,7072,7072,7072,7072,7072,7072,0
82.0177,7078,2102,4976,0,0,0,0,1,0.0471963,0.0471765,0.047741,0.0467048,3,0,2,1,64,7077,7078,7078,7078,7078,7078,7078,7078,7078,7078,7078,7078,0
83.0179,7065,2209,4856,0,0,0,0,1,0.0468735,0.0466611,0.0471796,0.0467948,3,1,2,0,64,7064,7065,7065,7065,7065,7065,7065,7065,7065,7065,7065,7065,0
84.018,6969,2050,4919,0,0,0,0,1,0.0491655,0.0498371,0.0484844,0.0491531,2,0,0,0,64,6960,6968,6969,6969,6969,6969,6969,6969,6969,6969,6969,6969,0
85.0182,7017,2115,4902,0,0,0,0,0,0.047943,0.0483867,0.0474531,0.048012,3,0,0,2,64,7014,7017,7017,7017,7017,7017,7017,7017,7017,7017,7017,7017,0
86.0184,5751,1800,3951,0,0,0,0,0,0.0479368,0.0478567,0.0479344,0.0480215,0,0,0,0,0,5746,5751,5751,5751,5751,5751,5751,5751,5751,5751,5751,5751,0
87.0187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88.0191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89.0193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90.0195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91.0198,1,1,0,0,0,0,0,0,0.145387,0,0,0.145387,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0
92.0201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93.0203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94.0205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95.0208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96.021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
