t_s,req_s,ok,not_found,other,open_connections,lat_le_1ms,lat_le_2ms,lat_le_5ms,lat_le_10ms,lat_le_20ms,lat_le_50ms,lat_le_100ms,lat_le_200ms,lat_le_500ms,lat_le_1000ms,lat_le_2000ms,lat_le_5000ms,lat_gt_5000ms
1.00017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.00054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.00081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.00109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.00135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.0016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.00185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.00209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.00235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.0026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.0028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12.0031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13.0034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14.0036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15.0038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16.0041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17.0043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18.0046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19.0048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20.0051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21.0053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22.0056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23.0058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24.0061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25.0064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26.0066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27.0069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28.0071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29.0074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30.0076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31.0079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32.0081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33.0083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34.0086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35.0089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36.0091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37.0094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38.0096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39.0099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.0101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41.0104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42.0106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43.0109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44.0111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45.0114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46.0116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47.0119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48.0121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49.0124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50.0126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51.0129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52.0131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53.0134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54.0136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55.0138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56.0141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57.0143,1310,97,1213,0,16,1310,1310,1310,1310,1310,1310,1310,1310,1310,1310,1310,1310,0
58.0145,2381,208,2173,0,16,2381,2381,2381,2381,2381,2381,2381,2381,2381,2381,2381,2381,0
59.0147,2368,202,2166,0,16,2368,2368,2368,2368,2368,2368,2368,2368,2368,2368,2368,2368,0
60.0149,2370,241,2129,0,16,2370,2370,2370,2370,2370,2370,2370,2370,2370,2370,2370,2370,0
61.0151,2363,230,2133,0,16,2363,2363,2363,2363,2363,2363,2363,2363,2363,2363,2363,2363,0
62.0153,2411,267,2144,0,16,2411,2411,2411,2411,2411,2411,2411,2411,2411,2411,2411,2411,0
63.0155,2296,252,2044,0,16,2296,2296,2296,2296,2296,2296,2296,2296,2296,2296,2296,2296,0
64.0156,2355,301,2054,0,16,2355,2355,2355,2355,2355,2355,2355,2355,2355,2355,2355,2355,0
65.0158,2295,283,2012,0,16,2295,2295,2295,2295,2295,2295,2295,2295,2295,2295,2295,2295,0
66.0161,2405,319,2086,0,16,2405,2405,2405,2405,2405,2405,2405,2405,2405,2405,2405,2405,0
67.0163,2383,302,2081,0,16,2383,2383,2383,2383,2383,2383,2383,2383,2383,2383,2383,2383,0
68.0165,2250,288,1962,0,16,2250,2250,2250,2250,2250,2250,2250,2250,2250,2250,2250,2250,0
69.0167,2373,343,2030,0,16,2373,2373,2373,2373,2373,2373,2373,2373,2373,2373,2373,2373,0
70.0168,2388,330,2058,0,16,2388,2388,2388,2388,2388,2388,2388,2388,2388,2388,2388,2388,0
71.0171,2361,332,2029,0,16,2361,2361,2361,2361,2361,2361,2361,2361,2361,2361,2361,2361,0
72.0173,2332,345,1987,0,16,2332,2332,2332,2332,2332,2332,2332,2332,2332,2332,2332,2332,0
73.0175,2391,383,2008,0,16,2391,2391,2391,2391,2391,2391,2391,2391,2391,2391,2391,2391,0
74.0178,2362,424,1938,0,16,2362,2362,2362,2362,2362,2362,2362,2362,2362,2362,2362,2362,0
75.018,2292,364,1928,0,16,2292,2292,2292,2292,2292,2292,2292,2292,2292,2292,2292,2292,0
76.0182,2394,410,1984,0,16,2394,2394,2394,2394,2394,2394,2394,2394,2394,2394,2394,2394,0
77.0184,2430,451,1979,0,16,2430,2430,2430,2430,2430,2430,2430,2430,2430,2430,2430,2430,0
78.0186,2375,429,1946,0,16,2375,2375,2375,2375,2375,2375,2375,2375,2375,2375,2375,2375,0
79.0188,2325,446,1879,0,16,2325,2325,2325,2325,2325,2325,2325,2325,2325,2325,2325,2325,0
80.0191,2400,445,1955,0,16,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,0
81.0193,2365,441,1924,0,16,2365,2365,2365,2365,2365,2365,2365,2365,2365,2365,2365,2365,0
82.0196,2290,452,1838,0,16,2290,2290,2290,2290,2290,2290,2290,2290,2290,2290,2290,2290,0
83.0198,2368,456,1912,0,16,2368,2368,2368,2368,2368,2368,2368,2368,2368,2368,2368,2368,0
84.02,2380,509,1871,0,16,2380,2380,2380,2380,2380,2380,2380,2380,2380,2380,2380,2380,0
85.0202,2331,494,1837,0,16,2331,2331,2331,2331,2331,2331,2331,2331,2331,2331,2331,2331,0
86.0204,2342,521,1821,0,16,2342,2342,2342,2342,2342,2342,2342,2342,2342,2342,2342,2342,0
87.0206,2268,500,1768,0,16,2266,2268,2268,2268,2268,2268,2268,2268,2268,2268,2268,2268,0
88.0208,2396,528,1868,0,16,2396,2396,2396,2396,2396,2396,2396,2396,2396,2396,2396,2396,0
104.482,1293,314,979,0,16,1293,1293,1293,1293,1293,1293,1293,1293,1293,1293,1293,1293,0
105.482,2334,525,1809,0,16,2334,2334,2334,2334,2334,2334,2334,2334,2334,2334,2334,2334,0
106.483,2384,570,1814,0,16,2384,2384,2384,2384,2384,2384,2384,2384,2384,2384,2384,2384,0
107.483,2383,587,1796,0,16,2383,2383,2383,2383,2383,2383,2383,2383,2383,2383,2383,2383,0
108.483,2342,575,1767,0,16,2342,2342,2342,2342,2342,2342,2342,2342,2342,2342,2342,2342,0
109.483,2397,589,1808,0,16,2397,2397,2397,2397,2397,2397,2397,2397,2397,2397,2397,2397,0
110.483,2263,571,1692,0,16,2263,2263,2263,2263,2263,2263,2263,2263,2263,2263,2263,2263,0
111.484,2393,599,1794,0,16,2393,2393,2393,2393,2393,2393,2393,2393,2393,2393,2393,2393,0
112.484,2335,610,1725,0,16,2335,2335,2335,2335,2335,2335,2335,2335,2335,2335,2335,2335,0
113.484,2333,573,1760,0,16,2333,2333,2333,2333,2333,2333,2333,2333,2333,2333,2333,2333,0
114.484,2293,586,1707,0,16,2293,2293,2293,2293,2293,2293,2293,2293,2293,2293,2293,2293,0
115.484,2360,610,1750,0,16,2360,2360,2360,2360,2360,2360,2360,2360,2360,2360,2360,2360,0
116.485,2417,693,1724,0,16,2417,2417,2417,2417,2417,2417,2417,2417,2417,2417,2417,2417,0
117.485,2386,632,1754,0,16,2386,2386,2386,2386,2386,2386,2386,2386,2386,2386,2386,2386,0
118.485,2345,646,1699,0,16,2345,2345,2345,2345,2345,2345,2345,2345,2345,2345,2345,2345,0
119.485,2302,656,1646,0,16,2302,2302,2302,2302,2302,2302,2302,2302,2302,2302,2302,2302,0
120.485,2402,696,1706,0,16,2402,2402,2402,2402,2402,2402,2402,2402,2402,2402,2402,2402,0
121.486,2350,697,1653,0,16,2350,2350,2350,2350,2350,2350,2350,2350,2350,2350,2350,2350,0
122.486,2398,711,1687,0,16,2398,2398,2398,2398,2398,2398,2398,2398,2398,2398,2398,2398,0
123.486,2405,745,1660,0,16,2405,2405,2405,2405,2405,2405,2405,2405,2405,2405,2405,2405,0
124.486,2397,690,1707,0,16,2397,2397,2397,2397,2397,2397,2397,2397,2397,2397,2397,2397,0
125.486,2378,756,1622,0,16,2378,2378,2378,2378,2378,2378,2378,2378,2378,2378,2378,2378,0
126.487,2012,600,1412,0,16,2012,2012,2012,2012,2012,2012,2012,2012,2012,2012,2012,2012,0
127.487,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0
128.487,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0
129.488,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0
130.488,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0
131.488,1,1,0,0,16,1,1,1,1,1,1,1,1,1,1,1,1,0
132.488,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0
133.489,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0
134.489,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0
135.489,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0
136.489,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0
137.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
138.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
139.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141.491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142.491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
143.491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144.491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
