t_s,req_s,ok,not_found,timeout,overloaded,backend_unavailable,other,queue_len,avg_queue_wait_ms,avg_qwait_s0_ms,avg_qwait_s1_ms,avg_qwait_s2_ms,active_workers,waiting_s0,waiting_s1,waiting_s2,open_clients,lat_le_1ms,lat_le_2ms,lat_le_5ms,lat_le_10ms,lat_le_20ms,lat_le_50ms,lat_le_100ms,lat_le_200ms,lat_le_500ms,lat_le_1000ms,lat_le_2000ms,lat_le_5000ms,lat_gt_5000ms
63.0152,7022,1471,5551,0,0,0,0,0,0.047417,0.0477769,0.0473456,0.0471423,3,2,1,0,64,7017,7022,7022,7022,7022,7022,7022,7022,7022,7022,7022,7022,0
64.0154,7057,1515,5542,0,0,0,0,0,0.0490959,0.0486559,0.0489659,0.0496691,3,1,1,1,64,7041,7057,7057,7057,7057,7057,7057,7057,7057,7057,7057,7057,0
65.0156,6989,1508,5481,0,0,0,0,1,0.047506,0.0471839,0.047482,0.0478539,2,1,0,1,64,6983,6989,6989,6989,6989,6989,6989,6989,6989,6989,6989,6989,0
66.016,6890,1539,5351,0,0,0,0,0,0.0484235,0.0480218,0.0485235,0.0487183,1,0,0,1,64,6860,6885,6890,6890,6890,6890,6890,6890,6890,6890,6890,6890,0
67.0162,7059,1581,5478,0,0,0,0,1,0.0486865,0.0489297,0.0485311,0.0486076,2,1,0,0,64,7038,7054,7059,7059,7059,7059,7059,7059,7059,7059,7059,7059,0
68.0165,2300,518,1782,0,0,0,0,48,0.0477592,0.0477228,0.0479184,0.0476411,16,0,0,16,64,2298,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,0
69.0167,0,0,0,0,0,0,0,48,0,0,0,0,16,0,0,16,64,0,0,0,0,0,0,0,0,0,0,0,0,0
70.017,0,0,0,0,0,0,0,48,0,0,0,0,16,0,0,16,64,0,0,0,0,0,0,0,0,0,0,0,0,0
71.0173,0,0,0,0,0,0,0,48,0,0,0,0,16,0,0,16,64,0,0,0,0,0,0,0,0,0,0,0,0,0
72.0175,0,0,0,0,0,0,0,48,0,0,0,0,16,0,0,16,64,0,0,0,0,0,0,0,0,0,0,0,0,0
73.0178,0,0,0,0,0,0,0,112,0,0,0,0,16,0,0,16,64,0,0,0,0,0,0,0,0,0,0,0,0,0
74.018,0,0,0,0,0,0,0,112,0,0,0,0,16,0,0,16,64,0,0,0,0,0,0,0,0,0,0,0,0,0
75.0183,0,0,0,0,0,0,0,112,0,0,0,0,16,0,0,16,64,0,0,0,0,0,0,0,0,0,0,0,0,0
76.0186,0,0,0,0,0,0,0,112,0,0,0,0,16,0,0,16,64,0,0,0,0,0,0,0,0,0,0,0,0,0
77.0188,0,0,0,0,0,0,0,112,0,0,0,0,16,0,0,16,64,0,0,0,0,0,0,0,0,0,0,0,0,0
78.0191,0,0,0,0,0,0,0,176,0,0,0,0,16,0,0,16,64,0,0,0,0,0,0,0,0,0,0,0,0,0
79.0195,0,0,0,0,0,0,0,176,0,0,0,0,16,0,0,16,64,0,0,0,0,0,0,0,0,0,0,0,0,0
80.0198,0,0,0,0,0,0,0,176,0,0,0,0,16,0,0,16,64,0,0,0,0,0,0,0,0,0,0,0,0,0
81.02,0,0,0,0,0,0,0,176,0,0,0,0,16,0,0,16,64,0,0,0,0,0,0,0,0,0,0,0,0,0
82.0203,0,0,0,0,0,0,0,176,0,0,0,0,16,0,0,16,64,0,0,0,0,0,0,0,0,0,0,0,0,0
83.0205,0,0,0,0,0,0,0,240,0,0,0,0,16,0,0,16,64,0,0,0,0,0,0,0,0,0,0,0,0,0
84.0208,5458,1228,4230,0,0,0,0,0,341.25,392.535,275.465,358.489,0,0,0,0,64,5198,5200,5202,5202,5202,5202,5202,5202,5202,5266,5266,5266,192
85.021,6874,1609,5265,0,0,0,0,1,0.0538583,0.0528717,0.0553643,0.0533847,2,1,1,0,64,6839,6866,6874,6874,6874,6874,6874,6874,6874,6874,6874,6874,0
86.0211,7154,1686,5468,0,0,0,0,0,0.0476299,0.0470993,0.0475106,0.0482755,2,0,0,2,64,7154,7154,7154,7154,7154,7154,7154,7154,7154,7154,7154,7154,0
87.0213,7103,1760,5343,0,0,0,0,0,0.0476452,0.0478586,0.0475611,0.0475113,1,0,0,1,64,7098,7103,7103,7103,7103,7103,7103,7103,7103,7103,7103,7103,0
88.0215,7112,1785,5327,0,0,0,0,0,0.0475242,0.0472781,0.0476499,0.0476353,3,2,0,0,64,7111,7112,7112,7112,7112,7112,7112,7112,7112,7112,7112,7112,0
89.0217,7110,1749,5361,0,0,0,0,1,0.0475105,0.0474451,0.0467383,0.0484031,2,0,1,0,64,7106,7110,7110,7110,7110,7110,7110,7110,7110,7110,7110,7110,0
90.0218,7124,1858,5266,0,0,0,0,0,0.0481847,0.0492638,0.0481803,0.0471055,3,2,1,0,64,7106,7120,7124,7124,7124,7124,7124,7124,7124,7124,7124,7124,0
91.022,7107,1832,5275,0,0,0,0,0,0.0475948,0.0478616,0.0472132,0.0477212,1,0,1,0,64,7104,7106,7107,7107,7107,7107,7107,7107,7107,7107,7107,7107,0
92.0222,7058,1801,5257,0,0,0,0,0,0.182294,0.196771,0.168401,0.181954,2,1,1,0,64,6501,6719,6997,7058,7058,7058,7058,7058,7058,7058,7058,7058,0
93.0223,7095,1863,5232,0,0,0,0,1,0.0470829,0.0474493,0.047179,0.0465924,3,2,1,0,64,7094,7095,7095,7095,7095,7095,7095,7095,7095,7095,7095,7095,0
94.0225,7071,1978,5093,0,0,0,0,0,0.0479469,0.047766,0.0480675,0.0480164,2,0,0,2,64,7068,7071,7071,7071,7071,7071,7071,7071,7071,7071,7071,7071,0
95.0227,7107,2018,5089,0,0,0,0,0,0.0482253,0.0473764,0.0488548,0.0484142,2,1,1,0,64,7100,7107,7107,7107,7107,7107,7107,7107,7107,7107,7107,7107,0
96.0229,7068,1966,5102,0,0,0,0,1,0.0472999,0.0471778,0.0474234,0.0473007,1,0,1,0,64,7067,7068,7068,7068,7068,7068,7068,7068,7068,7068,7068,7068,0
97.0231,7073,1994,5079,0,0,0,0,0,0.0478432,0.0475598,0.0483304,0.0476525,2,0,0,2,64,7070,7073,7073,7073,7073,7073,7073,7073,7073,7073,7073,7073,0
98.0232,7093,2047,5046,0,0,0,0,0,0.0478716,0.0475303,0.0484968,0.0475779,3,1,1,1,64,7093,7093,7093,7093,7093,7093,7093,7093,7093,7093,7093,7093,0
99.0234,7094,1998,5096,0,0,0,0,0,0.0485898,0.0477207,0.0489768,0.049027,2,2,0,0,64,7088,7093,7094,7094,7094,7094,7094,7094,7094,7094,7094,7094,0
100.024,7072,2069,5003,0,0,0,0,1,0.0478246,0.0474601,0.0479878,0.0480336,3,0,0,1,64,7071,7071,7072,7072,7072,7072,7072,7072,7072,7072,7072,7072,0
101.024,7089,2130,4959,0,0,0,0,1,0.048128,0.0484649,0.0480966,0.0478225,3,1,2,0,64,7089,7089,7089,7089,7089,7089,7089,7089,7089,7089,7089,7089,0
102.024,7086,2148,4938,0,0,0,0,0,0.0481193,0.0479392,0.0482632,0.0481652,1,0,1,0,64,7080,7085,7086,7086,7086,7086,7086,7086,7086,7086,7086,7086,0
103.024,7043,2134,4909,0,0,0,0,0,0.0483153,0.048948,0.0481836,0.0478298,3,0,0,2,64,7041,7043,7043,7043,7043,7043,7043,7043,7043,7043,7043,7043,0
104.024,7081,2161,4920,0,0,0,0,0,0.0505366,0.0518049,0.0508125,0.0490056,4,1,1,2,64,7059,7081,7081,7081,7081,7081,7081,7081,7081,7081,7081,7081,0
105.024,7046,2146,4900,0,0,0,0,1,0.0470488,0.0471798,0.0468265,0.0471389,2,0,1,1,64,7046,7046,7046,7046,7046,7046,7046,7046,7046,7046,7046,7046,0
106.025,798,240,558,0,0,0,0,0,0.0465638,0.0466032,0.0448235,0.0481,0,0,0,0,0,798,798,798,798,798,798,798,798,798,798,798,798,0
107.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109.026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110.026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111.026,1,1,0,0,0,0,0,0,0.128387,0,0,0.128387,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0
112.026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113.027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114.027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115.027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
