t_s,req_s,ok,not_found,other,open_connections,lat_le_1ms,lat_le_2ms,lat_le_5ms,lat_le_10ms,lat_le_20ms,lat_le_50ms,lat_le_100ms,lat_le_200ms,lat_le_500ms,lat_le_1000ms,lat_le_2000ms,lat_le_5000ms,lat_gt_5000ms
1.00015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.00051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.00072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.00095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.00116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.00141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.00166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.00192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.00213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.0023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.0026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12.0029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13.0032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14.0034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15.0036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16.004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17.0042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18.0044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19.0047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20.005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21.0052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22.0055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23.0057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24.0059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25.0061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26.0064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27.0067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28.0069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29.0072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30.0074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31.0076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32.0079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33.0081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34.0084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35.0086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36.0089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37.0092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38.0094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39.0096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.0098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41.0101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42.0103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43.0106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44.0108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45.0111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46.0114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47.0116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48.0118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49.0121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50.0123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51.0126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52.0128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53.0132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54.0134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55.0136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56.0139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57.0141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58.0144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59.0146,1892,161,1731,0,16,1892,1892,1892,1892,1892,1892,1892,1892,1892,1892,1892,1892,0
60.0148,2341,228,2113,0,16,2341,2341,2341,2341,2341,2341,2341,2341,2341,2341,2341,2341,0
61.015,2316,211,2105,0,16,2316,2316,2316,2316,2316,2316,2316,2316,2316,2316,2316,2316,0
62.0152,2302,237,2065,0,16,2302,2302,2302,2302,2302,2302,2302,2302,2302,2302,2302,2302,0
63.0154,2438,254,2184,0,16,2438,2438,2438,2438,2438,2438,2438,2438,2438,2438,2438,2438,0
64.0156,2298,258,2040,0,16,2298,2298,2298,2298,2298,2298,2298,2298,2298,2298,2298,2298,0
65.0158,2340,272,2068,0,16,2340,2340,2340,2340,2340,2340,2340,2340,2340,2340,2340,2340,0
66.016,2371,280,2091,0,16,2371,2371,2371,2371,2371,2371,2371,2371,2371,2371,2371,2371,0
67.0162,2340,279,2061,0,16,2340,2340,2340,2340,2340,2340,2340,2340,2340,2340,2340,2340,0
68.0163,2372,290,2082,0,16,2372,2372,2372,2372,2372,2372,2372,2372,2372,2372,2372,2372,0
69.0166,2319,307,2012,0,16,2319,2319,2319,2319,2319,2319,2319,2319,2319,2319,2319,2319,0
70.0168,2305,299,2006,0,16,2305,2305,2305,2305,2305,2305,2305,2305,2305,2305,2305,2305,0
71.017,2397,337,2060,0,16,2397,2397,2397,2397,2397,2397,2397,2397,2397,2397,2397,2397,0
