t_s,req_s,ok,not_found,timeout,overloaded,backend_unavailable,other,q0,q1,q2,avg_queue_wait_ms,avg_qwait_s0_ms,avg_qwait_s1_ms,avg_qwait_s2_ms,active_s0,active_s1,active_s2,waiting_s0,waiting_s1,waiting_s2,circuit_s0,circuit_s1,circuit_s2,open_clients,lat_le_1ms,lat_le_2ms,lat_le_5ms,lat_le_10ms,lat_le_20ms,lat_le_50ms,lat_le_100ms,lat_le_200ms,lat_le_500ms,lat_le_1000ms,lat_le_2000ms,lat_le_5000ms,lat_gt_5000ms
28.0074,7057,758,6299,0,0,0,0,0,0,0,0.0509487,0.0525454,0.0498611,0.0504096,0,1,1,0,1,1,0,0,0,64,7047,7056,7057,7057,7057,7057,7057,7057,7057,7057,7057,7057,0
29.0075,7047,844,6203,0,0,0,0,0,0,0,0.0498184,0.0500231,0.0503098,0.0491222,2,1,1,2,0,1,0,0,0,64,7044,7047,7047,7047,7047,7047,7047,7047,7047,7047,7047,7047,0
30.0077,7059,882,6177,0,0,0,0,0,0,0,0.0509979,0.0512089,0.0497342,0.0520362,1,1,0,0,1,0,0,0,0,64,7056,7059,7059,7059,7059,7059,7059,7059,7059,7059,7059,7059,0
31.0079,7030,890,6140,0,0,0,0,0,0,0,0.0515396,0.0511775,0.0501823,0.0532681,1,1,0,1,1,0,0,0,0,64,7018,7029,7030,7030,7030,7030,7030,7030,7030,7030,7030,7030,0
32.0081,7082,925,6157,0,0,0,0,0,0,0,0.0507303,0.0505438,0.0511691,0.0504802,0,1,0,0,1,0,0,0,0,64,7080,7081,7082,7082,7082,7082,7082,7082,7082,7082,7082,7082,0
33.0082,6961,925,6036,0,0,0,0,0,0,0,0.0510616,0.0518612,0.0504094,0.0509098,0,0,0,0,0,0,0,0,0,64,6952,6959,6961,6961,6961,6961,6961,6961,6961,6961,6961,6961,0
34.0084,7060,968,6092,0,0,0,0,0,0,0,0.0537845,0.0551778,0.0514685,0.0547616,0,0,2,0,0,1,0,0,0,64,7037,7054,7060,7060,7060,7060,7060,7060,7060,7060,7060,7060,0
35.0086,7095,1011,6084,0,0,0,0,0,0,0,0.0497947,0.0502075,0.0483557,0.0508359,1,0,1,1,0,1,0,0,0,64,7093,7095,7095,7095,7095,7095,7095,7095,7095,7095,7095,7095,0
36.0088,7097,973,6124,0,0,0,0,0,0,0,0.049347,0.049402,0.0499365,0.0487127,1,0,1,1,0,1,0,0,0,64,7096,7097,7097,7097,7097,7097,7097,7097,7097,7097,7097,7097,0
37.009,7002,1087,5915,0,0,0,0,0,0,0,0.0505586,0.0512356,0.0497034,0.0507905,0,2,0,0,2,0,0,0,0,64,7000,7002,7002,7002,7002,7002,7002,7002,7002,7002,7002,7002,0
38.0092,7084,1138,5946,0,0,0,0,0,0,0,0.0518399,0.0504228,0.053883,0.0511914,1,0,1,1,0,1,0,0,0,64,7073,7078,7084,7084,7084,7084,7084,7084,7084,7084,7084,7084,0
39.0093,7058,1196,5862,0,0,0,0,0,0,1,0.0519195,0.0543683,0.0513339,0.0500745,0,2,0,0,2,0,0,0,0,64,7045,7058,7058,7058,7058,7058,7058,7058,7058,7058,7058,7058,0
40.0095,7069,1145,5924,0,0,0,0,0,0,0,0.0504642,0.0501549,0.0496597,0.0516503,2,0,0,1,0,0,0,0,0,64,7069,7069,7069,7069,7069,7069,7069,7069,7069,7069,7069,7069,0
41.0097,7031,1256,5775,0,0,0,0,0,0,0,0.0495144,0.0491452,0.0493009,0.0500757,0,1,1,0,1,1,0,0,0,64,7031,7031,7031,7031,7031,7031,7031,7031,7031,7031,7031,7031,0
42.0099,7036,1252,5784,0,0,0,0,1,1,0,0.0495722,0.0487136,0.049588,0.0503736,2,0,0,2,0,0,0,0,0,64,7035,7036,7036,7036,7036,7036,7036,7036,7036,7036,7036,7036,0
43.0101,7027,1271,5756,0,0,0,0,0,0,0,0.0499966,0.0505404,0.0499024,0.0495442,0,0,3,0,0,3,0,0,0,64,7022,7026,7027,7027,7027,7027,7027,7027,7027,7027,7027,7027,0
44.0102,7023,1371,5652,0,0,0,0,0,0,0,0.0503254,0.0500832,0.0487686,0.0521888,1,1,1,0,1,1,0,0,0,64,7021,7023,7023,7023,7023,7023,7023,7023,7023,7023,7023,7023,0
45.0104,7045,1370,5675,0,0,0,0,0,0,0,0.0512894,0.0500387,0.051816,0.0519474,1,2,0,1,2,0,0,0,0,64,7032,7045,7045,7045,7045,7045,7045,7045,7045,7045,7045,7045,0
46.0106,7076,1344,5732,0,0,0,0,0,0,0,0.050112,0.0502042,0.0507774,0.049339,1,1,0,1,1,0,0,0,0,64,7076,7076,7076,7076,7076,7076,7076,7076,7076,7076,7076,7076,0
47.0107,7003,1421,5582,0,0,0,0,0,0,0,0.0503094,0.0513731,0.0498519,0.0497073,1,1,0,1,0,0,0,0,0,64,7002,7003,7003,7003,7003,7003,7003,7003,7003,7003,7003,7003,0
48.0108,7001,1436,5565,0,0,0,0,0,0,0,0.051104,0.0506768,0.0517328,0.0508994,1,0,1,1,0,1,0,0,0,64,6990,7000,7001,7001,7001,7001,7001,7001,7001,7001,7001,7001,0
49.011,6989,1430,5559,0,0,0,0,0,0,0,0.0504016,0.0497775,0.0502336,0.0511556,2,1,0,1,1,0,0,0,0,64,6986,6988,6989,6989,6989,6989,6989,6989,6989,6989,6989,6989,0
50.0112,7028,1461,5567,0,0,0,0,0,0,0,0.0503987,0.0496033,0.0516644,0.0499065,0,1,1,0,1,1,0,0,0,64,7027,7028,7028,7028,7028,7028,7028,7028,7028,7028,7028,7028,0
51.0114,7031,1506,5525,0,0,0,0,0,0,0,0.0508043,0.0501924,0.0514525,0.0507618,0,2,0,0,2,0,0,0,0,64,7022,7031,7031,7031,7031,7031,7031,7031,7031,7031,7031,7031,0
52.0115,6727,1532,5195,0,0,0,0,0,0,0,0.050522,0.0502671,0.049406,0.0519147,1,0,1,1,0,1,0,0,0,64,6702,6723,6727,6727,6727,6727,6727,6727,6727,6727,6727,6727,0
53.0117,6970,1520,5450,0,0,0,0,0,0,0,0.050893,0.0515288,0.0511375,0.0500135,0,1,1,0,1,1,0,0,0,64,6945,6964,6970,6970,6970,6970,6970,6970,6970,6970,6970,6970,0
54.0119,5375,1131,3803,5,436,0,0,0,0,0,2.84687,0.0504598,0.0510701,9.61799,2,1,0,1,1,0,0,0,1,64,5276,5298,5311,5311,5311,5311,5311,5311,5375,5375,5375,5375,0
55.012,6714,1029,3462,0,2223,0,0,0,1,0,0.0611412,0.0530202,0.0608918,0.121464,2,1,1,2,1,1,0,0,0,64,6695,6706,6713,6714,6714,6714,6714,6714,6714,6714,6714,6714,0
56.0122,7019,1075,3594,1,2349,0,0,0,0,0,0.0516038,0.0514907,0.051899,0.0502561,0,2,0,0,2,0,0,0,1,64,7017,7018,7018,7018,7018,7018,7018,7018,7019,7019,7019,7019,0
57.0124,6982,1080,3526,1,2375,0,0,0,0,0,0.0514424,0.051579,0.0511483,0.0520804,0,0,0,0,0,0,0,0,1,64,6979,6981,6981,6981,6981,6981,6981,6981,6982,6982,6982,6982,0
58.0126,7010,1148,3542,1,2319,0,0,0,0,0,0.0508143,0.0506838,0.0511837,0.0499239,0,0,0,0,0,0,0,0,1,64,7009,7009,7009,7009,7009,7009,7009,7009,7010,7010,7010,7010,0
59.0127,6978,1203,3504,1,2270,0,0,0,0,0,0.0515995,0.0520009,0.0515834,0.049993,0,2,0,0,2,0,0,0,1,64,6977,6977,6977,6977,6977,6977,6977,6977,6978,6978,6978,6978,0
60.0129,7016,1186,3511,0,2319,0,0,0,1,1,0.0520509,0.0522865,0.0517406,0.0527934,0,2,2,0,2,1,0,0,0,64,7015,7016,7016,7016,7016,7016,7016,7016,7016,7016,7016,7016,0
61.0132,7020,1199,3523,1,2297,0,0,0,0,0,0.0528819,0.0521623,0.0527428,0.0586251,0,1,0,0,0,0,0,0,1,64,7012,7018,7019,7019,7019,7019,7019,7019,7020,7020,7020,7020,0
62.0133,7022,1255,3454,1,2312,0,0,0,0,0,0.051174,0.0512689,0.051077,0.0511935,1,1,0,1,1,0,0,0,1,64,7021,7021,7021,7021,7021,7021,7021,7021,7022,7022,7022,7022,0
63.0135,6928,1186,3464,1,2277,0,0,0,0,0,0.0535466,0.0541671,0.0534825,0.0513693,1,2,0,1,2,0,0,0,1,64,6916,6925,6927,6927,6927,6927,6927,6927,6928,6928,6928,6928,0
64.0137,6971,1278,3406,1,2286,0,0,0,0,0,0.052294,0.051538,0.0532013,0.0518953,1,1,0,1,1,0,0,0,1,64,6968,6970,6970,6970,6970,6970,6970,6970,6971,6971,6971,6971,0
65.0139,6964,1303,3338,0,2323,0,0,0,0,1,0.0525512,0.0531048,0.0518899,0.0537943,0,2,1,0,1,1,0,0,0,64,6961,6964,6964,6964,6964,6964,6964,6964,6964,6964,6964,6964,0
66.0141,7043,1325,3341,1,2376,0,0,0,0,0,0.0519487,0.05164,0.0523849,0.0511713,2,1,0,2,1,0,0,0,1,64,7041,7042,7042,7042,7042,7042,7042,7042,7043,7043,7043,7043,0
67.0142,7020,1367,3322,1,2330,0,0,0,0,0,0.0512851,0.0512672,0.0516792,0.0497633,0,1,0,0,1,0,0,0,1,64,7016,7018,7019,7019,7019,7019,7019,7019,7020,7020,7020,7020,0
68.0144,7046,1315,3338,1,2392,0,0,0,0,0,0.0521346,0.0516357,0.0522253,0.0537052,1,0,0,1,0,0,0,0,1,64,7042,7045,7045,7045,7045,7045,7045,7045,7046,7046,7046,7046,0
69.0146,6787,1335,3308,1,2143,0,0,0,0,0,0.0527384,0.0530814,0.0521918,0.0537291,0,0,0,0,0,0,0,0,1,64,6783,6786,6786,6786,6786,6786,6786,6786,6787,6787,6787,6787,0
70.0148,7014,1377,3355,0,2282,0,0,0,0,0,0.0529043,0.053671,0.0522082,0.0518267,1,0,0,1,0,0,0,0,0,64,7009,7014,7014,7014,7014,7014,7014,7014,7014,7014,7014,7014,0
71.0149,7023,1880,5143,0,0,0,0,0,0,1,0.0498919,0.0496192,0.0492746,0.0507747,1,0,2,1,0,1,0,0,0,64,7019,7023,7023,7023,7023,7023,7023,7023,7023,7023,7023,7023,0
72.0151,7025,1972,5053,0,0,0,0,0,1,0,0.0498395,0.0501579,0.0490976,0.0502357,0,1,2,0,1,2,0,0,0,64,7022,7025,7025,7025,7025,7025,7025,7025,7025,7025,7025,7025,0
73.0153,6944,1945,4999,0,0,0,0,0,0,0,0.0515259,0.0523631,0.0511102,0.0510703,1,0,1,0,0,1,0,0,0,64,6938,6944,6944,6944,6944,6944,6944,6944,6944,6944,6944,6944,0
74.0154,6994,1977,5017,0,0,0,0,0,0,0,0.0521354,0.0508253,0.0552402,0.0504501,0,1,1,0,1,1,0,0,0,64,6981,6988,6994,6994,6994,6994,6994,6994,6994,6994,6994,6994,0
75.0156,6998,2014,4984,0,0,0,0,0,0,0,0.0489266,0.0496627,0.048196,0.0489424,0,0,0,0,0,0,0,0,0,64,6995,6998,6998,6998,6998,6998,6998,6998,6998,6998,6998,6998,0
76.0158,6987,2033,4954,0,0,0,0,0,1,0,0.0503949,0.0504514,0.0499195,0.050807,0,1,1,0,1,1,0,0,0,64,6982,6987,6987,6987,6987,6987,6987,6987,6987,6987,6987,6987,0
77.016,6978,2096,4882,0,0,0,0,0,0,0,0.050896,0.0511019,0.0504343,0.0511589,0,2,0,0,2,0,0,0,0,64,6976,6978,6978,6978,6978,6978,6978,6978,6978,6978,6978,6978,0
78.0161,6457,1929,4528,0,0,0,0,0,0,1,0.0526031,0.0528844,0.0534288,0.0514796,1,1,0,1,1,0,0,0,0,64,6434,6448,6457,6457,6457,6457,6457,6457,6457,6457,6457,6457,0
79.0163,6963,2044,4919,0,0,0,0,0,0,0,0.0506725,0.0493406,0.0502254,0.0524219,1,0,1,1,0,0,0,0,0,64,6956,6963,6963,6963,6963,6963,6963,6963,6963,6963,6963,6963,0
80.0165,7009,2119,4890,0,0,0,0,0,0,0,0.0504658,0.0509147,0.0500288,0.050453,0,1,1,0,0,1,0,0,0,64,7006,7009,7009,7009,7009,7009,7009,7009,7009,7009,7009,7009,0
81.0167,7028,2204,4824,0,0,0,0,0,0,0,0.0499643,0.0503988,0.0495464,0.0499642,0,0,2,0,0,2,0,0,0,64,7027,7028,7028,7028,7028,7028,7028,7028,7028,7028,7028,7028,0
82.0168,7001,2257,4744,0,0,0,0,0,0,0,0.050342,0.0501127,0.050485,0.0504173,0,0,1,0,0,1,0,0,0,64,7000,7001,7001,7001,7001,7001,7001,7001,7001,7001,7001,7001,0
83.017,6981,2239,4742,0,0,0,0,0,0,0,0.0513186,0.0505965,0.0519586,0.0514113,1,0,0,0,0,0,0,0,0,64,6967,6980,6981,6981,6981,6981,6981,6981,6981,6981,6981,6981,0
84.0172,6985,2231,4754,0,0,0,0,1,0,0,0.0505994,0.0505492,0.0510589,0.0501862,0,1,0,0,1,0,0,0,0,64,6982,6985,6985,6985,6985,6985,6985,6985,6985,6985,6985,6985,0
85.0174,7024,2310,4714,0,0,0,0,0,0,0,0.0508547,0.0514445,0.0501822,0.0509251,1,0,1,1,0,1,0,0,0,64,7020,7022,7024,7024,7024,7024,7024,7024,7024,7024,7024,7024,0
86.0176,6997,2297,4700,0,0,0,0,0,0,0,0.0503511,0.0493589,0.0503208,0.0513669,1,0,1,1,0,1,0,0,0,64,6995,6997,6997,6997,6997,6997,6997,6997,6997,6997,6997,6997,0
87.0178,6981,2246,4735,0,0,0,0,0,0,1,0.050034,0.0504289,0.0495955,0.0500608,0,1,1,0,1,1,0,0,0,64,6975,6980,6981,6981,6981,6981,6981,6981,6981,6981,6981,6981,0
88.0181,7012,2354,4658,0,0,0,0,0,0,0,0.0514546,0.0512764,0.0518411,0.0512407,0,2,2,0,2,2,0,0,0,64,7005,7012,7012,7012,7012,7012,7012,7012,7012,7012,7012,7012,0
89.0184,6949,2303,4646,0,0,0,0,0,0,0,0.04994,0.0500344,0.0497962,0.0499879,0,0,1,0,0,1,0,0,0,64,6948,6949,6949,6949,6949,6949,6949,6949,6949,6949,6949,6949,0
90.0186,6964,2334,4630,0,0,0,0,0,0,0,0.0508491,0.0499224,0.0508829,0.0517477,1,1,0,1,1,0,0,0,0,64,6961,6964,6964,6964,6964,6964,6964,6964,6964,6964,6964,6964,0
91.0188,6982,2374,4608,0,0,0,0,0,0,0,0.0508261,0.049322,0.0536995,0.0493928,1,1,1,1,1,1,0,0,0,64,6964,6971,6982,6982,6982,6982,6982,6982,6982,6982,6982,6982,0
92.019,3668,1283,2385,0,0,0,0,0,0,0,0.0496093,0.0495747,0.0492231,0.0500049,0,0,0,0,0,0,0,0,0,0,3668,3668,3668,3668,3668,3668,3668,3668,3668,3668,3668,3668,0
93.0193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94.0196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95.0199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96.0201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97.0204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98.0207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99.021,1,1,0,0,0,0,0,0,0,0,0.136091,0,0,0.136091,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0
100.021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101.022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102.022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103.022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104.022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
