t_s,req_s,ok,not_found,other,open_connections,lat_le_1ms,lat_le_2ms,lat_le_5ms,lat_le_10ms,lat_le_20ms,lat_le_50ms,lat_le_100ms,lat_le_200ms,lat_le_500ms,lat_le_1000ms,lat_le_2000ms,lat_le_5000ms,lat_gt_5000ms
1.00019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.00059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.00084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.00108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.00133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.00158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.00183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.00206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.00228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.0026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.0028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12.0031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13.0033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14.0036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15.0038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16.004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17.0042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18.0045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19.0048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20.005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21.0053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22.0056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23.0058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24.0061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25.0063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26.0066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27.0068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28.0071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29.0073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30.0076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31.0078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32.008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33.0083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34.0086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35.0088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36.0091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37.0094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38.0096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39.0098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.0101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41.0103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42.0106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43.0108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44.0111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45.0113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46.0116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47.0118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48.0121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49.0123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50.0126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51.0128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52.0131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53.0133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54.0136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55.0138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56.014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57.0143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58.0146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59.0149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60.0151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61.0153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62.0156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63.0158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64.0161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65.0163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66.0166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67.0168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68.0171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69.0173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70.0176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71.0178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72.0181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73.0183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74.0186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75.0188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76.0191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77.0193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78.0196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79.0198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81.0203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82.0206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83.0208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84.021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85.0213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86.0215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87.0218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88.0221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89.0223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90.0226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91.0229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92.0231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93.0234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94.0236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95.0239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96.0241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97.0243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98.0246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99.0248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102.026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103.026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104.026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105.026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106.027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107.027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108.027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109.027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110.028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111.028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112.028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113.028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114.029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115.029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116.029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117.029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120.03,1926,169,1757,0,5,1926,1926,1926,1926,1926,1926,1926,1926,1926,1926,1926,1926,0
