t_s,req_s,ok,not_found,other,open_connections,lat_le_1ms,lat_le_2ms,lat_le_5ms,lat_le_10ms,lat_le_20ms,lat_le_50ms,lat_le_100ms,lat_le_200ms,lat_le_500ms,lat_le_1000ms,lat_le_2000ms,lat_le_5000ms,lat_gt_5000ms
1.00016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.00049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.00072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.00103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.00127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.00151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.00175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.00201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.00227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.0025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.0028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13.0033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14.0035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15.0038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16.004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17.0043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18.0045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19.0048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20.005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21.0053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22.0055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23.0058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24.006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25.0062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26.0065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27.0067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28.0069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29.0072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30.0075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31.0077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32.008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33.0082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34.0085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35.0087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36.0089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37.0092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38.0094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39.0096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.0099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41.0101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42.0104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43.0106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44.0109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45.0112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46.0114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47.0117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48.0119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49.0122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50.0125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51.0127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52.013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53.0132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54.0135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55.0137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56.014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57.0142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58.0145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59.0147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60.015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61.0152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62.0155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63.0157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64.016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65.0163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66.0165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67.0168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68.017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69.0173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70.0175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71.0177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72.0179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73.0182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74.0184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75.0187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76.019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77.0192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78.0195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79.0197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81.0202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82.0205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83.0207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84.021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85.0212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86.0215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87.0217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88.022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89.0223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90.0226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91.0228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92.0231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93.0234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94.0236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95.0238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96.0241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97.0243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98.0246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99.0248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102.026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103.026,490,41,449,0,5,490,490,490,490,490,490,490,490,490,490,490,490,0
104.026,2366,201,2165,0,5,2366,2366,2366,2366,2366,2366,2366,2366,2366,2366,2366,2366,0
105.026,2393,184,2209,0,5,2393,2393,2393,2393,2393,2393,2393,2393,2393,2393,2393,2393,0
106.026,2416,256,2160,0,5,2416,2416,2416,2416,2416,2416,2416,2416,2416,2416,2416,2416,0
107.027,2416,238,2178,0,5,2416,2416,2416,2416,2416,2416,2416,2416,2416,2416,2416,2416,0
108.027,2428,260,2168,0,5,2428,2428,2428,2428,2428,2428,2428,2428,2428,2428,2428,2428,0
109.027,2360,250,2110,0,5,2360,2360,2360,2360,2360,2360,2360,2360,2360,2360,2360,2360,0
110.027,2357,281,2076,0,5,2357,2357,2357,2357,2357,2357,2357,2357,2357,2357,2357,2357,0
111.027,2373,312,2061,0,5,2373,2373,2373,2373,2373,2373,2373,2373,2373,2373,2373,2373,0
112.028,2355,292,2063,0,5,2355,2355,2355,2355,2355,2355,2355,2355,2355,2355,2355,2355,0
113.028,2476,324,2152,0,5,2476,2476,2476,2476,2476,2476,2476,2476,2476,2476,2476,2476,0
114.028,2312,297,2015,0,5,2312,2312,2312,2312,2312,2312,2312,2312,2312,2312,2312,2312,0
115.028,2391,350,2041,0,5,2391,2391,2391,2391,2391,2391,2391,2391,2391,2391,2391,2391,0
116.028,2380,323,2057,0,5,2380,2380,2380,2380,2380,2380,2380,2380,2380,2380,2380,2380,0
117.029,2407,320,2087,0,5,2407,2407,2407,2407,2407,2407,2407,2407,2407,2407,2407,2407,0
118.029,2422,385,2037,0,5,2422,2422,2422,2422,2422,2422,2422,2422,2422,2422,2422,2422,0
119.029,2386,369,2017,0,5,2386,2386,2386,2386,2386,2386,2386,2386,2386,2386,2386,2386,0
120.029,2431,423,2008,0,5,2431,2431,2431,2431,2431,2431,2431,2431,2431,2431,2431,2431,0
121.029,2255,365,1890,0,5,2255,2255,2255,2255,2255,2255,2255,2255,2255,2255,2255,2255,0
122.03,2461,412,2049,0,5,2461,2461,2461,2461,2461,2461,2461,2461,2461,2461,2461,2461,0
123.03,2413,450,1963,0,5,2413,2413,2413,2413,2413,2413,2413,2413,2413,2413,2413,2413,0
124.03,2404,440,1964,0,5,2404,2404,2404,2404,2404,2404,2404,2404,2404,2404,2404,2404,0
125.03,2391,460,1931,0,5,2391,2391,2391,2391,2391,2391,2391,2391,2391,2391,2391,2391,0
126.03,2380,446,1934,0,5,2380,2380,2380,2380,2380,2380,2380,2380,2380,2380,2380,2380,0
127.031,2376,432,1944,0,5,2376,2376,2376,2376,2376,2376,2376,2376,2376,2376,2376,2376,0
128.031,2339,463,1876,0,5,2339,2339,2339,2339,2339,2339,2339,2339,2339,2339,2339,2339,0
129.031,2390,500,1890,0,5,2390,2390,2390,2390,2390,2390,2390,2390,2390,2390,2390,2390,0
130.031,2436,503,1933,0,5,2436,2436,2436,2436,2436,2436,2436,2436,2436,2436,2436,2436,0
131.031,2335,492,1843,0,5,2335,2335,2335,2335,2335,2335,2335,2335,2335,2335,2335,2335,0
132.032,2373,518,1855,0,5,2373,2373,2373,2373,2373,2373,2373,2373,2373,2373,2373,2373,0
133.032,2308,485,1823,0,5,2306,2308,2308,2308,2308,2308,2308,2308,2308,2308,2308,2308,0
134.032,2411,571,1840,0,5,2411,2411,2411,2411,2411,2411,2411,2411,2411,2411,2411,2411,0
150.681,1723,399,1324,0,5,1723,1723,1723,1723,1723,1723,1723,1723,1723,1723,1723,1723,0
151.681,1426,341,1085,0,5,1426,1426,1426,1426,1426,1426,1426,1426,1426,1426,1426,1426,0
152.681,2384,566,1818,0,5,2384,2384,2384,2384,2384,2384,2384,2384,2384,2384,2384,2384,0
153.681,2403,572,1831,0,5,2403,2403,2403,2403,2403,2403,2403,2403,2403,2403,2403,2403,0
154.681,2389,566,1823,0,5,2389,2389,2389,2389,2389,2389,2389,2389,2389,2389,2389,2389,0
155.682,2353,608,1745,0,5,2353,2353,2353,2353,2353,2353,2353,2353,2353,2353,2353,2353,0
156.682,2381,630,1751,0,5,2381,2381,2381,2381,2381,2381,2381,2381,2381,2381,2381,2381,0
157.682,2121,509,1612,0,5,2121,2121,2121,2121,2121,2121,2121,2121,2121,2121,2121,2121,0
158.682,2386,618,1768,0,5,2386,2386,2386,2386,2386,2386,2386,2386,2386,2386,2386,2386,0
159.682,2408,645,1763,0,5,2408,2408,2408,2408,2408,2408,2408,2408,2408,2408,2408,2408,0
160.683,2174,558,1616,0,5,2174,2174,2174,2174,2174,2174,2174,2174,2174,2174,2174,2174,0
161.683,2422,641,1781,0,5,2422,2422,2422,2422,2422,2422,2422,2422,2422,2422,2422,2422,0
162.683,2376,630,1746,0,5,2376,2376,2376,2376,2376,2376,2376,2376,2376,2376,2376,2376,0
163.683,2400,695,1705,0,5,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,0
164.683,2363,693,1670,0,5,2363,2363,2363,2363,2363,2363,2363,2363,2363,2363,2363,2363,0
165.684,2368,691,1677,0,5,2368,2368,2368,2368,2368,2368,2368,2368,2368,2368,2368,2368,0
166.684,2314,650,1664,0,5,2314,2314,2314,2314,2314,2314,2314,2314,2314,2314,2314,2314,0
167.684,2397,686,1711,0,5,2397,2397,2397,2397,2397,2397,2397,2397,2397,2397,2397,2397,0
