t_s,req_s,ok,not_found,timeout,overloaded,backend_unavailable,other,q0,q1,q2,avg_queue_wait_ms,avg_qwait_s0_ms,avg_qwait_s1_ms,avg_qwait_s2_ms,active_s0,active_s1,active_s2,waiting_s0,waiting_s1,waiting_s2,circuit_s0,circuit_s1,circuit_s2,open_clients,lat_le_1ms,lat_le_2ms,lat_le_5ms,lat_le_10ms,lat_le_20ms,lat_le_50ms,lat_le_100ms,lat_le_200ms,lat_le_500ms,lat_le_1000ms,lat_le_2000ms,lat_le_5000ms,lat_gt_5000ms
23.0062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24.0065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25.0068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26.007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27.0074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28.0076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29.0078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30.0081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31.0084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32.0087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33.0089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34.0092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35.0095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36.0097,1953,169,1784,0,0,0,0,0,0,0,0.0606693,0.0630245,0.0602876,0.0587519,0,1,1,0,1,1,0,0,0,64,1930,1935,1952,1953,1953,1953,1953,1953,1953,1953,1953,1953,0
37.0098,7045,605,6440,0,0,0,0,0,0,2,0.0502125,0.0497547,0.0516063,0.0492701,1,1,0,1,1,0,0,0,0,64,7043,7045,7045,7045,7045,7045,7045,7045,7045,7045,7045,7045,0
38.01,7144,628,6516,0,0,0,0,0,0,0,0.0502233,0.0501795,0.0490881,0.0513603,2,0,0,2,0,0,0,0,0,64,7143,7144,7144,7144,7144,7144,7144,7144,7144,7144,7144,7144,0
39.0102,7145,723,6422,0,0,0,0,0,0,0,0.0500187,0.0498549,0.0501008,0.0500974,2,2,0,2,1,0,0,0,0,64,7140,7145,7145,7145,7145,7145,7145,7145,7145,7145,7145,7145,0
40.0104,7149,718,6431,0,0,0,0,0,0,0,0.0506894,0.0515437,0.050441,0.0501131,0,0,1,0,0,1,0,0,0,64,7142,7149,7149,7149,7149,7149,7149,7149,7149,7149,7149,7149,0
41.0105,7141,745,6396,0,0,0,0,0,0,0,0.0507229,0.0508866,0.0506362,0.0506508,0,1,2,0,1,2,0,0,0,64,7141,7141,7141,7141,7141,7141,7141,7141,7141,7141,7141,7141,0
42.0107,7186,772,6414,0,0,0,0,0,0,0,0.050006,0.0499026,0.0497711,0.0503545,2,0,0,1,0,0,0,0,0,64,7185,7186,7186,7186,7186,7186,7186,7186,7186,7186,7186,7186,0
43.0109,7115,840,6275,0,0,0,0,0,0,1,0.0495788,0.0500929,0.0502125,0.0484284,1,0,0,1,0,0,0,0,0,64,7115,7115,7115,7115,7115,7115,7115,7115,7115,7115,7115,7115,0
44.0111,7143,889,6254,0,0,0,0,0,0,0,0.0501474,0.0498557,0.0505207,0.0500659,1,0,1,1,0,1,0,0,0,64,7140,7143,7143,7143,7143,7143,7143,7143,7143,7143,7143,7143,0
45.0113,7142,913,6229,0,0,0,0,0,0,0,0.050312,0.0511473,0.0496198,0.0501749,0,2,2,0,2,1,0,0,0,64,7135,7140,7142,7142,7142,7142,7142,7142,7142,7142,7142,7142,0
46.0114,7154,924,6230,0,0,0,0,0,0,0,0.0503773,0.0508161,0.050255,0.0500715,3,0,1,3,0,1,0,0,0,64,7154,7154,7154,7154,7154,7154,7154,7154,7154,7154,7154,7154,0
47.0116,6998,930,6068,0,0,0,0,0,0,0,0.0545601,0.0522165,0.0569343,0.0545252,0,0,2,0,0,2,0,0,0,64,6955,6986,6998,6998,6998,6998,6998,6998,6998,6998,6998,6998,0
48.0117,7180,998,6182,0,0,0,0,0,0,0,0.0493619,0.0502928,0.0488217,0.0490175,1,0,1,1,0,1,0,0,0,64,7176,7179,7180,7180,7180,7180,7180,7180,7180,7180,7180,7180,0
49.0119,7110,1015,6095,0,0,0,0,0,0,0,0.0514745,0.0515979,0.0512482,0.0515844,1,1,0,1,1,0,0,0,0,64,7102,7110,7110,7110,7110,7110,7110,7110,7110,7110,7110,7110,0
50.0121,7206,977,6229,0,0,0,0,0,0,0,0.0497477,0.0498441,0.0498716,0.0495281,0,2,1,0,1,1,0,0,0,64,7201,7205,7206,7206,7206,7206,7206,7206,7206,7206,7206,7206,0
51.0123,7153,1131,6022,0,0,0,0,1,1,0,0.050122,0.0498251,0.0504006,0.0501288,0,1,0,1,1,0,0,0,0,64,7149,7152,7153,7153,7153,7153,7153,7153,7153,7153,7153,7153,0
52.0125,7155,1165,5990,0,0,0,0,0,0,0,0.0498713,0.0489104,0.0506016,0.050082,1,0,1,1,0,1,0,0,0,64,7152,7155,7155,7155,7155,7155,7155,7155,7155,7155,7155,7155,0
53.0127,7180,1218,5962,0,0,0,0,0,0,0,0.0498342,0.0487259,0.0510715,0.0497168,1,0,0,1,0,0,0,0,0,64,7177,7180,7180,7180,7180,7180,7180,7180,7180,7180,7180,7180,0
54.0128,7056,1146,5910,0,0,0,0,0,0,1,0.0508388,0.0510367,0.0503083,0.0512018,0,2,0,0,1,0,0,0,0,64,7049,7055,7056,7056,7056,7056,7056,7056,7056,7056,7056,7056,0
55.013,7162,1242,5920,0,0,0,0,0,0,0,0.0505951,0.0500991,0.0508552,0.0508064,1,2,0,1,2,0,0,0,0,64,7160,7162,7162,7162,7162,7162,7162,7162,7162,7162,7162,7162,0
56.0132,7113,1287,5826,0,0,0,0,0,0,0,0.0519478,0.0547593,0.0497624,0.051448,0,1,1,0,1,1,0,0,0,64,7102,7110,7113,7113,7113,7113,7113,7113,7113,7113,7113,7113,0
57.0133,7130,1294,5836,0,0,0,0,0,0,0,0.0505101,0.0513268,0.0499214,0.0502423,2,1,0,2,1,0,0,0,0,64,7125,7130,7130,7130,7130,7130,7130,7130,7130,7130,7130,7130,0
58.0135,7162,1435,5727,0,0,0,0,0,0,0,0.0501841,0.0499776,0.0501765,0.0503982,1,0,1,1,0,1,0,0,0,64,7159,7162,7162,7162,7162,7162,7162,7162,7162,7162,7162,7162,0
59.0137,7088,1332,5756,0,0,0,0,0,0,0,0.0510382,0.0514854,0.0501606,0.0515006,0,1,1,0,1,1,0,0,0,64,7079,7088,7088,7088,7088,7088,7088,7088,7088,7088,7088,7088,0
60.0139,7100,1389,5711,0,0,0,0,0,0,0,0.0510076,0.0510104,0.0497069,0.0522897,0,3,0,0,3,0,0,0,0,64,7088,7099,7100,7100,7100,7100,7100,7100,7100,7100,7100,7100,0
61.0141,7151,1455,5696,0,0,0,0,0,0,0,0.0500976,0.0505483,0.0496149,0.0501503,1,0,1,1,0,1,0,0,0,64,7149,7151,7151,7151,7151,7151,7151,7151,7151,7151,7151,7151,0
62.0143,7138,1471,5667,0,0,0,0,0,0,0,0.0498526,0.0505575,0.0506017,0.0484208,1,1,1,0,1,1,0,0,0,64,7137,7138,7138,7138,7138,7138,7138,7138,7138,7138,7138,7138,0
63.0144,7140,1451,5689,0,0,0,0,0,1,0,0.050548,0.0500789,0.0510632,0.0505078,1,2,1,1,2,1,0,0,0,64,7135,7140,7140,7140,7140,7140,7140,7140,7140,7140,7140,7140,0
64.0147,7097,1543,5554,0,0,0,0,0,0,0,0.0520873,0.051649,0.0527128,0.0518814,1,1,1,1,1,1,0,0,0,64,7088,7097,7097,7097,7097,7097,7097,7097,7097,7097,7097,7097,0
65.0148,7120,1514,5606,0,0,0,0,0,0,0,0.0507861,0.0501049,0.0520922,0.0501247,2,1,0,2,1,0,0,0,0,64,7111,7118,7120,7120,7120,7120,7120,7120,7120,7120,7120,7120,0
66.015,6875,1553,5322,0,0,0,0,0,0,0,0.0516067,0.0525419,0.0504733,0.0517944,0,1,2,0,1,2,0,0,0,64,6857,6874,6875,6875,6875,6875,6875,6875,6875,6875,6875,6875,0
67.0152,7134,1592,5542,0,0,0,0,0,0,0,0.0501975,0.050779,0.0498603,0.0499661,1,0,1,1,0,1,0,0,0,64,7128,7133,7134,7134,7134,7134,7134,7134,7134,7134,7134,7134,0
68.0154,5467,1191,4017,5,254,0,0,0,0,0,2.67902,0.0505736,0.0503147,8.47979,1,1,0,1,1,0,0,0,1,64,5393,5402,5403,5403,5403,5403,5403,5403,5467,5467,5467,5467,0
69.0156,7049,1048,3640,0,2361,0,0,0,0,0,0.0531534,0.0521909,0.0542108,0.0522244,2,2,1,2,2,1,0,0,0,64,7047,7049,7049,7049,7049,7049,7049,7049,7049,7049,7049,7049,0
70.0157,7153,1088,3659,1,2405,0,0,1,0,0,0.0526459,0.0536245,0.0514521,0.0538088,1,0,0,1,0,0,0,0,1,64,7149,7151,7152,7152,7152,7152,7152,7152,7153,7153,7153,7153,0
71.0159,6847,1155,3460,1,2231,0,0,0,1,0,0.0548824,0.0524076,0.0575153,0.0543888,0,1,0,0,1,0,0,0,1,64,6827,6843,6846,6846,6846,6846,6846,6846,6847,6847,6847,6847,0
72.0162,7121,1172,3540,1,2408,0,0,0,0,0,0.0511364,0.0508634,0.0515603,0.0505387,2,0,0,2,0,0,0,0,1,64,7120,7120,7120,7120,7120,7120,7120,7120,7121,7121,7121,7121,0
73.0165,7152,1214,3609,1,2328,0,0,0,0,0,0.0514824,0.0511507,0.0517831,0.0515813,0,0,0,0,0,0,0,0,1,64,7147,7150,7151,7151,7151,7151,7151,7151,7152,7152,7152,7152,0
74.0167,7107,1197,3571,0,2339,0,0,0,0,1,0.0516571,0.0521031,0.0514416,0.0480861,1,0,1,1,0,1,0,0,0,64,7106,7107,7107,7107,7107,7107,7107,7107,7107,7107,7107,7107,0
75.017,7113,1254,3511,1,2347,0,0,0,0,0,0.052373,0.0520747,0.0530609,0.0503718,1,0,0,1,0,0,0,0,1,64,7110,7111,7112,7112,7112,7112,7112,7112,7113,7113,7113,7113,0
76.0173,7206,1252,3607,1,2346,0,0,0,0,0,0.0508905,0.0505633,0.0498384,0.0564766,1,0,0,1,0,0,0,0,1,64,7204,7205,7205,7205,7205,7205,7205,7205,7206,7206,7206,7206,0
77.0175,7148,1280,3475,1,2392,0,0,0,0,0,0.0516589,0.051952,0.0515868,0.0507607,2,0,0,2,0,0,0,0,1,64,7147,7147,7147,7147,7147,7147,7147,7147,7148,7148,7148,7148,0
78.0177,7100,1325,3497,1,2277,0,0,0,0,0,0.0513811,0.0510213,0.0513289,0.0531884,0,1,0,0,1,0,0,0,1,64,7097,7099,7099,7099,7099,7099,7099,7099,7100,7100,7100,7100,0
79.0179,7126,1339,3336,0,2451,0,0,0,0,1,0.0519413,0.0521475,0.0516495,0.0544783,0,0,1,0,0,1,0,0,0,64,7120,7126,7126,7126,7126,7126,7126,7126,7126,7126,7126,7126,0
80.0181,7153,1320,3383,1,2449,0,0,0,0,0,0.0529106,0.0541794,0.0520822,0.0510613,0,0,0,0,0,0,0,0,1,64,7146,7151,7152,7152,7152,7152,7152,7152,7153,7153,7153,7153,0
81.0183,7095,1410,3341,1,2343,0,0,0,0,0,0.0508902,0.0513983,0.0501507,0.0517762,1,2,0,1,2,0,0,0,1,64,7093,7094,7094,7094,7094,7094,7094,7094,7095,7095,7095,7095,0
82.0186,7134,1357,3479,1,2297,0,0,0,0,0,0.0511757,0.0513442,0.0511937,0.0504028,2,1,0,2,1,0,0,0,1,64,7132,7133,7133,7133,7133,7133,7133,7133,7134,7134,7134,7134,0
83.0188,6947,1303,3300,1,2343,0,0,0,1,0,0.0526371,0.0531009,0.0513575,0.0560846,0,0,0,0,0,0,0,0,1,64,6946,6946,6946,6946,6946,6946,6946,6946,6947,6947,6947,6947,0
84.019,7079,1385,3319,0,2375,0,0,0,0,0,0.0520971,0.0516642,0.052376,0.0679578,2,1,0,2,1,0,0,0,0,64,7074,7079,7079,7079,7079,7079,7079,7079,7079,7079,7079,7079,0
85.0193,7140,1920,5220,0,0,0,0,0,0,0,0.0501596,0.0503401,0.0510995,0.0490733,0,0,1,0,0,1,0,0,0,64,7133,7140,7140,7140,7140,7140,7140,7140,7140,7140,7140,7140,0
86.0195,7067,2035,5032,0,0,0,0,0,0,0,0.0506233,0.0507402,0.0509655,0.0501667,0,0,3,0,0,2,0,0,0,64,7065,7067,7067,7067,7067,7067,7067,7067,7067,7067,7067,7067,0
87.0197,7163,2015,5148,0,0,0,0,0,0,0,0.0495751,0.0494195,0.0494206,0.0498676,0,1,0,0,0,0,0,0,0,64,7161,7163,7163,7163,7163,7163,7163,7163,7163,7163,7163,7163,0
88.0199,7156,2011,5145,0,0,0,0,0,0,0,0.0501443,0.0497242,0.050779,0.0498996,1,2,0,0,1,0,0,0,0,64,7152,7156,7156,7156,7156,7156,7156,7156,7156,7156,7156,7156,0
89.02,7072,2056,5016,0,0,0,0,0,0,0,0.0516369,0.051309,0.0532571,0.050399,2,0,0,2,0,0,0,0,0,64,7064,7072,7072,7072,7072,7072,7072,7072,7072,7072,7072,7072,0
90.0202,6303,1829,4474,0,0,0,0,0,0,0,0.0518626,0.0516952,0.0521453,0.051746,1,0,2,1,0,2,0,0,0,64,6299,6303,6303,6303,6303,6303,6303,6303,6303,6303,6303,6303,0
91.0204,7111,2219,4892,0,0,0,0,0,0,0,0.0505042,0.0514304,0.0505014,0.0495429,1,0,1,1,0,1,0,0,0,64,7109,7111,7111,7111,7111,7111,7111,7111,7111,7111,7111,7111,0
92.0206,7161,2079,5082,0,0,0,0,1,0,0,0.0495583,0.0503942,0.0499727,0.0483418,1,2,0,1,2,0,0,0,0,64,7160,7161,7161,7161,7161,7161,7161,7161,7161,7161,7161,7161,0
93.0208,7133,2144,4989,0,0,0,0,0,0,0,0.0513648,0.0500691,0.0534733,0.0505652,1,1,1,1,1,1,0,0,0,64,7123,7132,7133,7133,7133,7133,7133,7133,7133,7133,7133,7133,0
94.021,6588,1988,4600,0,0,0,0,0,0,0,0.0519868,0.0531346,0.0523922,0.0504563,2,2,0,1,2,0,0,0,0,64,6560,6583,6588,6588,6588,6588,6588,6588,6588,6588,6588,6588,0
95.0212,7121,2293,4828,0,0,0,0,0,0,0,0.112036,0.106891,0.103113,0.126037,1,1,0,1,1,0,0,0,0,64,6756,6966,7109,7121,7121,7121,7121,7121,7121,7121,7121,7121,0
96.0213,7091,2277,4814,0,0,0,0,0,0,0,0.0502593,0.0505873,0.0496297,0.0505626,1,0,1,1,0,1,0,0,0,64,7086,7091,7091,7091,7091,7091,7091,7091,7091,7091,7091,7091,0
97.0215,7114,2301,4813,0,0,0,0,0,1,0,0.0496637,0.0496193,0.0496259,0.0497443,1,0,1,1,0,1,0,0,0,64,7111,7114,7114,7114,7114,7114,7114,7114,7114,7114,7114,7114,0
98.0217,7111,2287,4824,0,0,0,0,1,0,0,0.050708,0.0511113,0.0504381,0.0505695,1,1,1,1,0,1,0,0,0,64,7109,7111,7111,7111,7111,7111,7111,7111,7111,7111,7111,7111,0
99.0218,7114,2327,4787,0,0,0,0,0,1,0,0.0495357,0.0497748,0.0490376,0.0497868,0,0,1,0,0,1,0,0,0,64,7114,7114,7114,7114,7114,7114,7114,7114,7114,7114,7114,7114,0
100.022,7148,2320,4828,0,0,0,0,1,0,0,0.0511301,0.0534027,0.0502778,0.0496107,2,0,0,2,0,0,0,0,0,64,7135,7148,7148,7148,7148,7148,7148,7148,7148,7148,7148,7148,0
101.022,7093,2392,4701,0,0,0,0,0,0,0,0.0503585,0.0510466,0.0497787,0.0502615,0,1,0,0,1,0,0,0,0,64,7091,7093,7093,7093,7093,7093,7093,7093,7093,7093,7093,7093,0
102.022,7166,2373,4793,0,0,0,0,0,0,0,0.0504625,0.0505061,0.0505941,0.0502896,0,1,1,0,1,1,0,0,0,64,7161,7166,7166,7166,7166,7166,7166,7166,7166,7166,7166,7166,0
103.023,6934,2352,4582,0,0,0,0,0,0,0,0.0527142,0.0526966,0.053087,0.0523604,0,1,2,0,0,2,0,0,0,64,6909,6933,6934,6934,6934,6934,6934,6934,6934,6934,6934,6934,0
104.023,7089,2398,4691,0,0,0,0,0,0,1,0.0500551,0.0505975,0.0499484,0.0496292,0,2,1,0,2,1,0,0,0,64,7073,7082,7089,7089,7089,7089,7089,7089,7089,7089,7089,7089,0
105.023,7166,2493,4673,0,0,0,0,0,0,0,0.0502762,0.0502667,0.0495325,0.0510351,1,1,0,0,1,0,0,0,0,64,7155,7162,7166,7166,7166,7166,7166,7166,7166,7166,7166,7166,0
106.023,4421,1486,2935,0,0,0,0,0,0,0,0.0501275,0.0486864,0.0510129,0.0506921,0,0,0,0,0,0,0,0,0,0,4420,4421,4421,4421,4421,4421,4421,4421,4421,4421,4421,4421,0
107.023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108.024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109.024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110.024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113.025,1,1,0,0,0,0,0,0,0,0,0.140869,0,0,0.140869,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0
114.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115.026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116.026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117.026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118.027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119.027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
