t_s,req_s,ok,not_found,other,open_connections,lat_le_1ms,lat_le_2ms,lat_le_5ms,lat_le_10ms,lat_le_20ms,lat_le_50ms,lat_le_100ms,lat_le_200ms,lat_le_500ms,lat_le_1000ms,lat_le_2000ms,lat_le_5000ms,lat_gt_5000ms
1.00018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.00085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.00109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.0014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.00164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.00186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.00205,1596,123,1473,0,5,1596,1596,1596,1596,1596,1596,1596,1596,1596,1596,1596,1596,0
9.00223,2148,201,1947,0,5,2148,2148,2148,2148,2148,2148,2148,2148,2148,2148,2148,2148,0
10.0024,2343,184,2159,0,5,2343,2343,2343,2343,2343,2343,2343,2343,2343,2343,2343,2343,0
11.0026,2410,251,2159,0,5,2410,2410,2410,2410,2410,2410,2410,2410,2410,2410,2410,2410,0
12.0028,2380,229,2151,0,5,2380,2380,2380,2380,2380,2380,2380,2380,2380,2380,2380,2380,0
13.003,2411,260,2151,0,5,2411,2411,2411,2411,2411,2411,2411,2411,2411,2411,2411,2411,0
14.0032,2352,267,2085,0,5,2352,2352,2352,2352,2352,2352,2352,2352,2352,2352,2352,2352,0
15.0034,2369,300,2069,0,5,2369,2369,2369,2369,2369,2369,2369,2369,2369,2369,2369,2369,0
16.0036,2352,303,2049,0,5,2352,2352,2352,2352,2352,2352,2352,2352,2352,2352,2352,2352,0
17.0038,2414,312,2102,0,5,2414,2414,2414,2414,2414,2414,2414,2414,2414,2414,2414,2414,0
18.004,2386,298,2088,0,5,2386,2386,2386,2386,2386,2386,2386,2386,2386,2386,2386,2386,0
19.0041,2301,304,1997,0,5,2301,2301,2301,2301,2301,2301,2301,2301,2301,2301,2301,2301,0
20.0043,2434,352,2082,0,5,2434,2434,2434,2434,2434,2434,2434,2434,2434,2434,2434,2434,0
21.0045,2359,323,2036,0,5,2359,2359,2359,2359,2359,2359,2359,2359,2359,2359,2359,2359,0
22.0048,2423,337,2086,0,5,2423,2423,2423,2423,2423,2423,2423,2423,2423,2423,2423,2423,0
23.0049,2372,369,2003,0,5,2372,2372,2372,2372,2372,2372,2372,2372,2372,2372,2372,2372,0
24.0051,2402,397,2005,0,5,2402,2402,2402,2402,2402,2402,2402,2402,2402,2402,2402,2402,0
25.0054,2352,385,1967,0,5,2352,2352,2352,2352,2352,2352,2352,2352,2352,2352,2352,2352,0
26.0056,2284,363,1921,0,5,2284,2284,2284,2284,2284,2284,2284,2284,2284,2284,2284,2284,0
27.0058,2466,446,2020,0,5,2466,2466,2466,2466,2466,2466,2466,2466,2466,2466,2466,2466,0
28.0059,2363,440,1923,0,5,2363,2363,2363,2363,2363,2363,2363,2363,2363,2363,2363,2363,0
29.0061,2429,442,1987,0,5,2429,2429,2429,2429,2429,2429,2429,2429,2429,2429,2429,2429,0
30.0063,2326,448,1878,0,5,2326,2326,2326,2326,2326,2326,2326,2326,2326,2326,2326,2326,0
31.0065,2452,439,2013,0,5,2452,2452,2452,2452,2452,2452,2452,2452,2452,2452,2452,2452,0
32.0067,2365,451,1914,0,5,2365,2365,2365,2365,2365,2365,2365,2365,2365,2365,2365,2365,0
33.0069,2336,452,1884,0,5,2336,2336,2336,2336,2336,2336,2336,2336,2336,2336,2336,2336,0
34.0071,2352,483,1869,0,5,2352,2352,2352,2352,2352,2352,2352,2352,2352,2352,2352,2352,0
35.0073,2457,508,1949,0,5,2457,2457,2457,2457,2457,2457,2457,2457,2457,2457,2457,2457,0
36.0075,2316,511,1805,0,5,2316,2316,2316,2316,2316,2316,2316,2316,2316,2316,2316,2316,0
37.0077,2390,508,1882,0,5,2390,2390,2390,2390,2390,2390,2390,2390,2390,2390,2390,2390,0
