t_s,req_s,ok,not_found,other,open_connections,lat_le_1ms,lat_le_2ms,lat_le_5ms,lat_le_10ms,lat_le_20ms,lat_le_50ms,lat_le_100ms,lat_le_200ms,lat_le_500ms,lat_le_1000ms,lat_le_2000ms,lat_le_5000ms,lat_gt_5000ms
37.0083,2310,456,1854,0,5,2310,2310,2310,2310,2310,2310,2310,2310,2310,2310,2310,2310,0
38.0086,2373,509,1864,0,5,2373,2373,2373,2373,2373,2373,2373,2373,2373,2373,2373,2373,0
39.0088,2400,533,1867,0,5,2397,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,0
40.009,2369,559,1810,0,5,2369,2369,2369,2369,2369,2369,2369,2369,2369,2369,2369,2369,0
41.0091,2401,524,1877,0,5,2401,2401,2401,2401,2401,2401,2401,2401,2401,2401,2401,2401,0
42.0098,2440,557,1883,0,5,2440,2440,2440,2440,2440,2440,2440,2440,2440,2440,2440,2440,0
43.01,2221,489,1732,0,5,2221,2221,2221,2221,2221,2221,2221,2221,2221,2221,2221,2221,0
44.0102,2326,558,1768,0,5,2326,2326,2326,2326,2326,2326,2326,2326,2326,2326,2326,2326,0
45.0104,2340,557,1783,0,5,2340,2340,2340,2340,2340,2340,2340,2340,2340,2340,2340,2340,0
46.0106,2439,610,1829,0,5,2439,2439,2439,2439,2439,2439,2439,2439,2439,2439,2439,2439,0
47.0108,2382,588,1794,0,5,2382,2382,2382,2382,2382,2382,2382,2382,2382,2382,2382,2382,0
48.011,2400,611,1789,0,5,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,0
49.0113,2412,606,1806,0,5,2412,2412,2412,2412,2412,2412,2412,2412,2412,2412,2412,2412,0
50.0115,2432,631,1801,0,5,2432,2432,2432,2432,2432,2432,2432,2432,2432,2432,2432,2432,0
51.0117,2348,641,1707,0,5,2348,2348,2348,2348,2348,2348,2348,2348,2348,2348,2348,2348,0
52.0119,2328,632,1696,0,5,2328,2328,2328,2328,2328,2328,2328,2328,2328,2328,2328,2328,0
53.0122,2331,705,1626,0,5,2331,2331,2331,2331,2331,2331,2331,2331,2331,2331,2331,2331,0
54.0124,2332,671,1661,0,5,2332,2332,2332,2332,2332,2332,2332,2332,2332,2332,2332,2332,0
55.0127,2299,685,1614,0,5,2299,2299,2299,2299,2299,2299,2299,2299,2299,2299,2299,2299,0
56.0129,2360,698,1662,0,5,2360,2360,2360,2360,2360,2360,2360,2360,2360,2360,2360,2360,0
57.0131,2426,684,1742,0,5,2426,2426,2426,2426,2426,2426,2426,2426,2426,2426,2426,2426,0
58.0133,2345,691,1654,0,5,2345,2345,2345,2345,2345,2345,2345,2345,2345,2345,2345,2345,0
59.0135,2250,696,1554,0,5,2250,2250,2250,2250,2250,2250,2250,2250,2250,2250,2250,2250,0
60.0137,2311,701,1610,0,5,2311,2311,2311,2311,2311,2311,2311,2311,2311,2311,2311,2311,0
61.0139,2257,748,1509,0,5,2257,2257,2257,2257,2257,2257,2257,2257,2257,2257,2257,2257,0
62.0141,2323,678,1645,0,5,2323,2323,2323,2323,2323,2323,2323,2323,2323,2323,2323,2323,0
63.0144,2417,733,1684,0,5,2417,2417,2417,2417,2417,2417,2417,2417,2417,2417,2417,2417,0
64.0146,2272,698,1574,0,5,2272,2272,2272,2272,2272,2272,2272,2272,2272,2272,2272,2272,0
65.0148,2349,742,1607,0,5,2349,2349,2349,2349,2349,2349,2349,2349,2349,2349,2349,2349,0
66.0151,2191,698,1493,0,5,2191,2191,2191,2191,2191,2191,2191,2191,2191,2191,2191,2191,0
67.0154,2332,723,1609,0,5,2332,2332,2332,2332,2332,2332,2332,2332,2332,2332,2332,2332,0
68.0156,2356,782,1574,0,5,2356,2356,2356,2356,2356,2356,2356,2356,2356,2356,2356,2356,0
69.0158,2394,818,1576,0,5,2394,2394,2394,2394,2394,2394,2394,2394,2394,2394,2394,2394,0
70.016,2325,810,1515,0,5,2325,2325,2325,2325,2325,2325,2325,2325,2325,2325,2325,2325,0
71.0162,2343,791,1552,0,5,2343,2343,2343,2343,2343,2343,2343,2343,2343,2343,2343,2343,0
72.0164,2336,798,1538,0,5,2336,2336,2336,2336,2336,2336,2336,2336,2336,2336,2336,2336,0
73.0166,2343,835,1508,0,5,2343,2343,2343,2343,2343,2343,2343,2343,2343,2343,2343,2343,0
74.0169,2357,787,1570,0,5,2357,2357,2357,2357,2357,2357,2357,2357,2357,2357,2357,2357,0
75.0171,2339,815,1524,0,5,2339,2339,2339,2339,2339,2339,2339,2339,2339,2339,2339,2339,0
76.0173,2360,804,1556,0,5,2360,2360,2360,2360,2360,2360,2360,2360,2360,2360,2360,2360,0
77.0176,2375,812,1563,0,5,2375,2375,2375,2375,2375,2375,2375,2375,2375,2375,2375,2375,0
78.0178,2370,835,1535,0,5,2370,2370,2370,2370,2370,2370,2370,2370,2370,2370,2370,2370,0
79.0181,2335,854,1481,0,5,2330,2330,2335,2335,2335,2335,2335,2335,2335,2335,2335,2335,0
80.0183,1522,542,980,0,5,1522,1522,1522,1522,1522,1522,1522,1522,1522,1522,1522,1522,0
81.0186,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
82.0188,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
83.0191,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
84.0193,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
85.0195,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
86.0198,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
87.02,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
88.0203,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
89.0205,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
90.0208,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
91.021,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
92.0212,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
93.0215,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
94.0218,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
95.022,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
96.0223,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
97.0225,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
98.0228,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
99.023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100.023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
